lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
R,2.0,4.0,3.0,2.0,2.0,8.0,8.0,5.0,4.0,8.0,6.0,7.0,2.0,7.0,4.0,10.0
I,1.0,2.0,0.0,3.0,1.0,7.0,7.0,1.0,7.0,7.0,6.0,8.0,0.0,8.0,2.0,8.0
I,4.0,5.0,5.0,3.0,2.0,8.0,6.0,1.0,6.0,13.0,5.0,8.0,0.0,8.0,2.0,8.0
P,3.0,4.0,3.0,3.0,2.0,4.0,11.0,4.0,4.0,11.0,8.0,4.0,0.0,9.0,4.0,7.0
L,2.0,1.0,3.0,3.0,1.0,4.0,4.0,4.0,6.0,2.0,2.0,5.0,1.0,7.0,1.0,6.0
A,3.0,7.0,5.0,5.0,3.0,11.0,2.0,2.0,2.0,10.0,2.0,9.0,2.0,6.0,2.0,8.0
Y,6.415906,10.0,6.0,8.0,4.0,4.0,9.0,3.0,5.0,11.0,11.0,6.0,2.0,11.0,3.0,5.0
J,3.0,9.0,4.0,7.0,3.0,10.0,6.0,0.0,7.0,12.0,3.0,7.0,0.0,7.0,1.0,8.0
E,2.0,1.0,2.0,3.0,2.0,4.0,7.0,5.0,8.0,7.0,6.0,12.0,0.0,8.0,6.0,9.0
P,5.0,6.0,5.0,8.0,2.0,4.0,14.0,8.0,1.0,10.0,6.0,3.0,1.0,10.0,4.0,8.0
E,0.0,0.0,1.0,0.0,0.0,4.0,7.0,5.0,7.0,7.0,6.0,12.0,0.0,8.0,6.0,10.0
U,5.0,10.0,5.0,7.0,4.0,6.0,7.0,6.0,5.0,6.0,7.0,9.0,3.0,6.0,3.0,8.0
M,3.0,6.0,4.0,4.0,3.0,8.0,6.0,12.0,1.0,7.0,9.0,8.0,7.0,6.0,0.0,8.0
X,3.0,4.0,4.0,6.0,1.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
Y,5.0,9.0,4.0,4.0,2.0,7.0,7.0,4.0,4.0,7.0,9.0,5.0,3.0,10.0,3.0,6.0
I,2.0,6.0,2.0,4.0,2.0,7.0,7.0,1.0,7.0,7.0,6.0,8.0,0.0,8.0,3.0,8.0
G,5.0,10.0,6.0,8.0,8.0,8.0,6.0,5.0,4.0,7.0,5.0,10.0,7.0,6.0,8.0,11.0
K,2.0,3.0,3.0,3.0,2.0,8.0,7.0,1.0,5.0,10.0,4.0,8.0,2.0,8.0,1.0,9.0
F,4.0,8.0,5.0,6.0,5.0,5.0,10.0,5.0,5.0,10.0,8.0,5.0,3.0,9.0,3.0,5.0
P,3.0,6.0,4.0,4.0,2.0,5.0,11.0,7.0,3.0,10.0,6.0,3.0,1.0,10.0,4.0,7.0
B,9.0,15.0,8.0,8.0,6.0,7.0,7.0,4.0,5.0,9.0,4.0,8.0,6.0,6.0,8.0,9.0
F,8.0,14.0,7.0,8.0,5.0,7.0,11.0,3.0,5.0,11.250258,6.0,4.0,4.0,9.0,7.0,7.0
R,3.0,6.0,4.0,4.0,3.0,6.0,9.0,8.0,4.0,7.0,4.0,8.0,2.0,7.0,4.0,10.992444
P,1.0,0.0,2.0,0.0,0.0,5.0,10.0,7.0,2.0,9.0,6.0,4.205542,1.0,9.0,3.0,8.0
R,5.0,8.0,6.0,6.0,5.0,9.0,7.0,3.0,5.0,9.0,4.0,6.0,4.0,7.0,5.0,9.0
P,4.0,6.0,5.0,8.0,7.0,7.0,11.0,3.0,1.0,8.0,7.0,5.0,5.0,11.0,4.0,7.0
A,2.0,4.0,4.0,5.0,1.0,7.0,6.0,3.0,1.0,6.0,0.0,8.0,2.0,7.0,1.0,8.0
V,2.0,6.0,4.0,5.0,1.0,7.0,8.0,3.0,2.0,7.0,12.0,8.0,3.0,10.0,0.0,8.0
E,7.0,11.0,6.0,6.0,3.0,9.0,6.0,5.0,8.0,11.0,5.0,10.0,3.0,10.0,7.0,10.411049
R,2.0,5.0,2.2789793,3.0,2.0,5.0,10.0,7.0,3.0,7.0,4.0,9.0,2.0,6.0,4.0,11.0
J,3.0,6.0,4.0,8.0,4.0,8.0,7.0,4.0,4.0,7.0,6.0,7.0,3.0,6.0,7.0,7.0
H,4.0,6.0,6.0,4.0,3.0,8.0,6.0,3.0,7.0,10.0,5.0,10.0,3.0,8.0,3.0,9.0
K,2.0,3.0,4.0,2.0,2.0,7.0,7.0,2.0,6.0,9.0,6.0,8.0,3.0,8.0,3.0,8.0
Z,3.0,3.0,3.0,5.0,2.0,7.0,7.0,3.0,13.944668,9.0,6.0,8.0,0.0,8.0,8.0,8.0
B,4.0,8.0,6.0,6.0,7.0,8.0,8.0,5.0,3.0,6.0,6.0,8.0,6.0,10.0,8.0,6.0
O,1.0,0.0,2.0,0.0,0.0,7.0,6.0,6.0,2.0,7.0,6.0,8.0,2.0,8.0,3.0,8.0
N,6.0,10.0,9.0,8.0,6.0,8.0,7.0,4.0,5.0,9.0,4.0,6.0,5.0,7.0,4.0,7.0
B,3.0,8.0,5.0,6.0,4.0,7.0,7.0,5.0,5.0,6.0,5.0,7.0,3.0,8.0,4.0,7.0
W,4.0,8.0,5.0,6.0,4.0,8.0,7.0,6.0,1.0,7.0,8.0,8.0,6.0,9.0,0.0,8.0
W,9.0,10.0,9.0,7.0,6.0,1.0,10.0,3.0,3.0,11.0,11.0,9.0,7.0,9.0,1.0,7.0
H,7.0,10.0,9.0,7.0,6.0,7.0,8.0,3.0,7.0,10.0,7.0,8.0,4.0,8.0,4.0,7.0
X,4.0,6.0,6.0,4.0,4.0,7.0,7.0,1.0,8.0,10.0,6.0,8.0,3.0,8.0,3.0,7.0
L,4.0,7.0,5.0,5.0,3.0,6.0,4.0,1.0,8.0,7.0,2.0,11.0,0.0,7.0,3.0,7.0
Z,3.0,7.0,3.0,5.0,2.0,7.0,7.0,4.0,13.566811,8.379425,6.0,8.0,0.0,8.0,8.0,8.0
H,3.0,4.0,5.0,2.0,2.0,9.0,6.0,3.0,6.0,11.0,3.0,7.0,3.0,7.0,3.0,8.0
U,3.0,5.0,4.0,3.0,2.0,7.0,8.0,6.0,6.0,6.0,9.0,8.0,3.0,9.0,1.0,8.0
Z,6.0,14.0,6.0,8.0,4.0,10.0,5.0,3.0,8.0,11.0,4.0,9.0,3.0,7.0,7.0,8.0
N,4.0,10.0,6.0,7.0,4.0,8.0,8.0,6.0,5.0,7.0,6.0,7.0,5.0,9.0,2.0,6.0
Y,4.258271,7.0,7.0,5.0,3.0,7.0,11.0,1.0,8.0,5.0,11.0,8.0,1.0,11.0,2.0,8.0
D,1.0,0.0,1.0,0.0,0.0,6.0,7.0,7.0,4.0,7.0,6.0,6.0,2.0,8.0,3.0,8.0
E,4.0,7.0,5.0,5.0,5.0,7.0,8.0,5.0,4.0,6.0,6.0,8.0,4.0,6.0,7.0,9.0
G,2.0,3.0,3.0,3.0,2.0,6.0,7.0,5.0,6.0,10.0,7.0,10.0,2.0,9.0,4.0,9.0
T,4.0,9.0,6.0,7.0,5.0,7.0,11.0,4.0,6.0,6.0,11.0,8.0,3.0,13.0,1.0,7.0
D,3.0,5.0,5.0,4.0,3.0,8.0,7.0,4.0,7.0,8.006699,5.0,6.0,3.0,8.0,3.0,7.0
G,4.0,7.0,5.0,5.0,3.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,2.0,7.0,6.0,11.0
F,4.0,8.0,4.0,6.271626,3.0,5.0,11.0,5.0,6.0,11.0,8.0,4.0,2.0,9.0,3.0,6.0
M,4.0,8.0,6.0,6.0,7.0,8.0,6.0,2.0,2.0,8.0,5.0,9.0,9.0,7.0,3.0,8.0
L,3.0,7.0,4.0,6.0,2.0,4.0,4.0,2.0,9.0,5.0,1.0,9.0,0.0,7.0,1.0,6.0
X,5.0,7.0,7.0,4.0,4.0,4.0,8.0,3.0,8.0,11.0,11.0,9.0,3.0,8.0,3.0,5.0
E,1.0,2.0,2.0,1.0,1.0,4.0,7.0,5.0,9.0,7.0,6.0,12.0,0.0,8.0,7.0,9.0
H,6.0,9.0,8.0,7.0,6.0,8.0,7.0,2.0,6.0,10.0,6.0,8.0,3.0,9.0,3.0,7.0
C,3.0,6.0,4.0,4.0,2.0,6.0,8.0,7.0,7.0,9.0,8.0,13.0,2.0,9.0,3.0,10.0
H,3.0,3.0,4.0,3.0,3.0,8.0,7.0,3.0,4.0,10.0,5.0,7.0,3.0,8.0,3.0,8.0
G,3.9862087,7.0,5.0,6.0,4.0,8.0,9.0,6.0,2.0,6.0,6.0,10.0,3.0,8.0,7.0,8.0
M,3.0,6.0,4.0,4.0,4.0,8.0,7.0,6.0,5.0,6.0,7.0,9.0,6.0,5.0,2.0,7.0
O,4.0,7.0,6.0,5.0,3.0,7.0,10.0,6.0,5.0,10.0,7.0,6.0,3.0,8.0,3.0,7.0
G,3.0,7.0,3.0,5.0,2.0,6.0,7.0,6.0,7.0,10.0,7.0,9.0,2.0,9.0,4.0,9.0
T,3.0,7.0,4.0,4.0,2.0,7.0,11.0,3.0,5.0,7.0,11.0,8.0,2.0,11.0,1.0,8.0
B,1.0,0.0,2.0,1.0,1.0,7.0,7.0,7.0,5.0,7.0,6.0,7.0,1.0,8.0,6.0,9.0
T,5.0,9.0,6.0,5.0,3.89778,10.0,5.0,4.0,7.0,11.0,4.0,7.0,2.0,8.0,6.0,8.0
O,5.0,11.0,3.0,6.0,2.0,7.0,7.0,6.0,6.0,9.0,5.0,8.0,4.1222067,9.0,5.0,8.0
Y,5.0,7.0,6.0,4.0,2.0,5.0,9.0,4.0,7.0,10.0,11.0,5.0,2.0,11.0,3.0,5.0
Y,6.0,10.0,9.0,7.0,2.0,7.0,8.0,5.0,2.0,7.0,14.0,8.0,3.0,11.0,0.0,8.0
Q,7.0,15.0,6.0,8.0,4.0,9.0,4.0,4.0,7.0,11.0,3.0,8.0,3.0,9.0,6.697803,11.0
K,3.0,6.0,5.0,4.0,3.0,11.0,4.0,2.0,2.0,9.0,4.0,9.0,3.0,9.0,3.0,10.0
B,3.0,7.0,4.0,5.0,5.0,8.0,6.0,7.0,5.0,6.0,6.0,7.0,2.0,8.0,7.0,10.0
C,4.0,10.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,11.0,7.0,7.0,2.0,9.0,3.0,7.0
K,5.0,6.0,5.0,8.0,2.0,4.0,8.0,9.0,2.0,7.0,5.0,11.5887165,3.0,8.0,2.0,11.0
H,4.0,4.0,5.0,5.0,2.0,7.0,8.0,15.0,0.0,7.0,4.0,8.0,3.0,8.0,0.0,8.0
N,6.0,8.0,8.0,6.0,7.0,8.0,8.0,5.0,7.0,7.0,5.0,7.0,6.0,9.0,6.0,6.0
Q,7.0,11.136025,6.0,8.0,5.0,7.0,7.0,4.0,6.0,9.0,6.0,6.0,3.0,9.0,10.0,10.0
B,6.0,9.0,8.0,7.0,7.0,8.0,7.0,3.0,6.0,10.0,4.0,7.0,2.0,7.0,6.0,10.0
V,7.0,5.0,5.0,4.0,2.0,7.0,10.0,4.0,7.0,7.0,10.0,5.0,4.0,11.0,4.0,7.0
E,5.0,8.0,5.0,6.0,3.0,3.0,7.0,6.0,11.309673,7.0,6.0,14.0,0.0,8.0,7.4198427,7.0
N,4.0,6.0,5.0,6.0,4.0,6.0,8.0,5.0,4.0,6.0,6.0,8.0,5.0,9.0,2.0,7.0
D,1.0,0.0,2.0,1.0,1.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,2.0,8.0,3.0,8.0
G,4.0,7.0,4.0,6.0,2.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,2.0,6.0,6.0,10.0
K,5.0,8.0,7.0,7.0,8.0,7.0,8.0,4.0,4.0,7.0,4.0,7.0,7.0,5.0,9.0,12.0
X,4.0,6.0,5.0,4.0,3.0,9.0,6.0,1.0,8.0,10.0,5.0,8.0,2.0,8.0,3.0,9.0
D,2.0,4.0,4.0,1.9238223,3.0,9.0,6.7328467,4.0,6.0,10.0,5.0,5.0,2.0,8.0,3.0,8.0
V,1.0,0.0,2.0,1.0,0.0,7.0,10.0,3.0,2.0,7.0,12.0,8.0,2.0,10.0,0.0,8.0
O,2.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,4.0,7.0,6.0,8.0,2.0,8.0,3.0,8.0
F,7.0,10.0,6.0,5.0,4.0,8.0,9.0,3.0,5.0,10.0,6.0,4.0,3.0,10.0,6.0,6.0
K,6.459454,11.0,6.0,8.0,3.0,3.0,7.0,8.0,2.0,7.0,7.0,11.0,3.0,8.0,2.0,11.0
Y,6.0,10.0,8.0,8.0,6.0,8.0,5.0,6.0,5.0,8.0,9.0,6.0,4.0,10.0,6.0,3.0
M,6.0,8.0,9.0,7.0,10.0,8.0,6.0,5.0,3.0,7.0,5.0,8.0,12.153897,8.0,5.0,9.0
T,1.0,1.0,2.0,1.0,0.0,7.0,13.0,2.0,5.0,7.0,9.0,8.0,0.0,8.0,0.0,8.0
K,5.0,7.0,8.0,6.0,7.0,6.0,8.0,2.0,4.0,8.0,7.0,9.0,6.0,8.0,5.0,6.0
T,4.0,9.0,5.0,6.0,3.0,6.0,11.0,3.0,6.0,12.0,9.0,5.0,1.0,11.0,2.0,5.0
G,5.0,11.0,6.0,8.0,4.0,5.0,6.0,6.2573414,7.0,6.0,6.0,10.0,3.0,9.0,4.0,8.0
H,4.0,10.0,5.0,7.0,2.0,8.0,6.0,15.0,0.0,7.0,8.0,8.0,3.0,8.0,0.0,8.0
E,3.0,5.0418286,3.0,4.0,4.0,3.0,8.0,4.0,7.0,7.0,6.0,12.0,0.0,8.0,6.0,10.0
L,4.0,10.0,6.0,8.0,5.0,5.0,9.0,1.0,7.0,7.0,11.0,9.0,1.0,10.0,2.0,7.0
M,4.0,9.0,6.0,6.0,5.0,11.0,4.0,3.0,1.0,9.08288,4.0,9.0,8.0,6.0,2.0,8.0
N,6.0,8.0,8.0,7.0,7.0,7.0,7.0940804,5.0,7.0,7.0,6.0,5.0,8.0,10.0,7.0,1.5306777
U,4.0,9.0,4.0,6.0,2.0,8.0,6.0,14.0,5.0,7.0,11.0,8.0,3.0,9.0,0.0,8.0
T,2.0,3.0,4.0,5.0,1.0,8.0,14.0,0.0,6.0,6.0,11.0,8.0,0.0,8.0,0.0,8.0
B,6.0,10.0,7.0,7.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,7.0,8.0,7.0,7.0,8.0
B,4.0,6.0,6.0,5.0,6.0,8.0,6.0,6.0,5.0,6.0,6.0,7.0,5.0,8.0,8.0,10.0
D,5.0,10.0,5.0,8.0,4.0,5.0,7.0,9.0,10.0,6.0,4.0,5.0,3.0,8.0,4.0,8.0
Q,4.0,7.0,6.0,8.0,3.0,7.0,7.0,8.0,6.0,6.0,4.0,8.0,3.0,8.0,4.0,8.0
M,6.0,9.0,8.0,6.0,7.0,8.0,6.0,3.0,5.0,10.0,7.0,8.0,9.0,6.0,2.0,7.0
W,4.0,10.0,6.0,8.0,8.0,8.0,7.0,4.0,2.0,7.0,7.0,8.0,8.0,8.0,4.0,8.0
J,1.0,3.0,3.0,1.1195425,1.0,9.0,7.0,2.0,5.0,13.0,5.0,9.0,2.0,8.0,0.0,7.0
G,3.0,5.0,4.0,3.0,2.0,8.0,6.0,5.0,6.0,8.0,4.0,10.0,2.0,8.0,4.0,11.0
R,2.0,4.0,3.0,2.0,2.0,8.0,7.0,5.0,5.0,6.0,5.0,6.0,2.0,7.0,4.0,9.862736
N,5.0,9.0,7.0,6.0,4.0,8.0,8.0,2.0,5.0,10.0,6.0,7.0,5.0,9.0,1.0,7.0
K,5.0,9.0,8.0,6.0,6.0,8.0,5.0,0.79757464,6.0,9.0,4.0,9.0,6.0,6.0,6.0,10.0
H,4.0,9.0,7.0,6.410018,7.0,6.0,8.0,3.0,6.0,9.0,7.0,8.0,3.0,8.0,3.0,6.0
S,3.0,7.0,4.0,5.0,2.0,7.0,6.0,5.0,8.6117,5.0,6.0,9.0,0.0,8.0,8.0,8.0
Y,5.0,10.0,7.0,8.0,2.0,9.0,10.0,3.0,3.0,6.0,12.0,8.0,2.0,10.72367,0.0,8.0
Q,4.0,6.0,5.0,8.0,3.0,8.0,6.0,8.0,6.0,6.0,6.0,8.0,3.0,8.0,5.0,9.0
K,6.0,10.0,6.0,8.0,3.0,3.0,7.0,8.0,3.0,7.0,5.0,11.0,4.0,8.0,2.0,10.0
D,2.0,2.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,2.0,8.0,3.0,8.0
C,4.0,10.0,6.0,8.0,3.0,6.0,7.0,7.0,10.0,8.0,6.0,13.0,1.0,10.0,4.0,8.0
U,5.0,9.0,5.0,5.0,3.0,7.0,7.0,4.0,5.0,6.0,7.0,9.0,4.0,8.0,2.0,8.0
V,4.0,11.0,5.0,8.0,2.0,7.0,8.0,4.0,3.0,7.0,14.0,8.0,3.0,10.0,0.0,8.0
V,3.0,7.0,4.0,5.0,2.0,3.0,11.0,3.0,2.2138119,10.0,11.0,8.0,2.0,11.0,1.0,8.0
Y,6.0,8.0,7.0,6.0,4.0,4.0,9.0,2.0,7.0,10.0,11.0,5.0,1.0,11.0,3.0,5.0
E,4.0,8.0,6.0,6.0,4.0,5.0,8.0,2.0,8.0,11.0,7.0,9.0,2.0,8.0,4.0,8.0
C,2.0,2.0,3.0,4.0,2.0,6.0,8.0,7.0,8.0,9.0,8.0,13.0,1.0,9.0,4.0,10.0
Q,3.0,4.0,4.0,5.0,3.0,7.0,7.973786,5.0,2.0,8.0,7.0,10.0,3.0,9.0,4.0,8.0
S,5.0,10.0,6.0,8.0,7.0,8.0,8.0,5.0,4.0,6.0,6.0,6.0,3.0,8.0,10.0,6.0
U,4.0,10.0,6.0,7.0,5.0,7.0,7.0,6.0,6.0,5.0,8.0,9.0,4.0,9.0,3.0,7.0
D,2.0,2.8783343,4.0,3.0,3.0,8.0,7.0,4.0,5.0,9.0,5.0,5.0,2.0,8.0,2.0,8.0
U,5.0,10.0,6.0,7.0,3.0,8.0,5.0,13.0,5.0,6.0,14.999857,8.0,3.0,9.0,0.0,8.0
S,4.0,10.0,4.0,8.0,3.0,8.0,7.0,5.0,8.0,3.2680461,6.0,7.0,0.0,8.0,9.0,8.0
S,4.0,10.0,5.0,7.0,2.0,4.0,11.0,2.0,7.0,11.0,10.0,5.0,1.0,11.0,4.0,3.0
T,6.0,10.0,8.0,8.0,7.2563663,7.0,7.0,6.0,7.0,7.0,7.0,8.0,5.0,11.0,9.0,8.0
W,4.0,3.0,6.0,4.0,4.0,9.0,10.0,3.0,3.0,6.0,9.0,8.0,8.0,11.0,1.0,8.0
O,3.0,5.0,4.0,3.0,3.0,8.0,7.0,6.0,5.0,9.0,5.0,8.0,3.0,8.0,3.0,8.0
W,6.0,9.0,6.0,6.0,7.0,8.0,10.0,5.0,3.0,7.0,6.0,7.0,8.0,11.0,4.0,5.0
M,4.0,9.0,6.0,7.0,7.0,8.0,7.0,4.0,5.0,7.0,7.0,7.0,8.0,6.0,3.0,6.0
W,6.0,9.0,7.0,7.0,4.0,7.0,8.0,4.0,2.0,7.0,8.0,8.0,8.0,9.0,0.0,8.0
T,5.0,9.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0795255,7.0,9.0,9.0,3.0,9.0,8.0,7.0
V,2.0,0.0,2.0,1.0,0.0,7.0,10.0,3.0,2.0,7.0,11.0,8.0,2.0,10.0,0.0,8.0
B,5.0,9.0,7.0,7.0,7.0,7.0,9.0,5.0,4.0,7.0,6.0,8.0,6.0,6.0,7.0,8.0
B,4.0,9.0,6.0,8.0,5.0,9.0,7.0,4.0,6.0,9.0,5.0,6.0,3.0,7.0,5.0,10.0
R,5.0,11.0,6.0,8.0,4.0,5.0,12.0,8.0,3.0,7.0,4.0,8.0,2.0,7.0,6.0,11.0
D,6.0,11.0,5.0,6.0,3.0,10.0,4.0,3.0,5.0,11.0,3.0,8.0,5.0,7.0,5.0,11.0
K,7.0,13.0,7.0,6.0,4.0,9.0,7.0,3.0,7.0,10.0,4.0,7.0,5.0,9.0,4.0,8.0
T,4.0,4.0,4.0,4.0,1.0,4.0,13.0,3.0,8.0,12.0,10.0,5.0,0.0,10.0,1.0,5.0
C,4.0,11.0,4.0,8.0,2.0,5.0,8.0,7.0,9.0,7.0,8.0,13.0,1.0,9.0,4.0,9.0
F,2.0,3.0,3.0,2.0,1.0,8.0,8.0,2.0,7.0,12.0,5.0,5.0,1.0,9.0,2.0,8.0
F,4.0,8.0,6.0,6.0,3.0,8.0,8.0,2.0,6.0,13.0,5.0,5.0,2.0,9.0,3.0,8.0
E,5.0,11.0,7.0,8.0,7.0,7.0,7.0,6.0,8.0,6.0,7.0,10.0,3.0,8.0,6.0,9.0
B,6.0,8.0,8.0,8.0,10.0,7.0,7.0,4.0,4.0,7.0,6.0,9.0,7.598568,9.0,9.0,6.0
A,2.0,3.0,3.0,2.0,1.0,10.0,2.0,3.0,1.0,9.0,2.0,9.0,1.0,6.0,2.0,8.0
F,4.0,7.0,4.0,5.0,2.0,1.0,12.0,4.0,5.0,12.0,10.0,7.0,0.0,8.0,2.0,7.0
O,3.0,5.0,4.0,4.0,3.0,8.0,7.0,7.0,4.0,10.0,6.0,8.0,2.0,8.0,3.0,7.0
Q,2.0,6.0,3.0,5.0,3.0,8.0,7.0,8.0,6.0,6.0,6.0,8.0,3.0,8.0,4.0,8.0
T,6.0,7.0,6.0,5.0,4.0,6.0,11.0,2.0,9.0,12.0,9.0,5.0,2.0,10.0,3.0,4.0
Y,3.0,7.0,4.0,5.0,2.0,7.0,9.0,3.0,2.0,7.0,12.617723,8.0,2.0,11.0,0.0,8.0
Q,6.0,9.0,9.0,7.0,5.0,10.0,4.300063,4.0,7.0,10.0,4.0,9.0,3.0,8.0,6.0,12.0
E,3.0,6.0,3.0,4.0,3.0,6.0,7.0,5.0,7.0,7.0,7.0,9.0,3.0,8.0,5.0,10.0
A,3.0,5.0,5.0,4.0,2.0,10.0,2.0,3.0,2.0,9.0,2.0,9.0,2.0,6.0,3.0,7.0
R,1.0,0.0,0.5619109,0.0,0.0,7.0,8.0,7.0,2.0,7.0,6.0,8.0,2.0,8.0,4.0,8.0
W,4.0,3.0,6.0,3.0,4.0,7.0,9.0,5.0,2.0,7.0,7.0,6.0,5.0,11.0,2.0,7.0
P,2.0,3.0,3.0,5.0,4.0,9.0,8.0,4.0,0.0,7.0,7.0,7.0,4.0,9.0,4.0,6.0
S,3.0,5.0,4.0,4.0,3.0,8.0,8.0,4.0,8.0,9.0,6.0,6.0,2.0,9.0,6.0,8.0
K,5.0,10.0,6.0,8.0,6.0,4.0,6.0,5.0,7.0,6.0,7.0,13.0,3.0,8.0,5.0,10.0
C,3.0,5.0,4.0,3.0,1.0,5.0,8.0,7.0,8.0,7.0,8.0,14.0,1.0,9.0,4.0,10.0
A,2.0,5.0,3.0,3.0,2.0,7.0,3.0,2.0,2.0,6.0,2.0,8.0,1.0,7.0,2.0,5.0
U,4.0,8.0,5.0,6.0,4.0,7.0,7.0,5.0,6.0,7.0,7.0,9.0,3.0,9.0,2.0,8.0
O,4.0,8.0,7.0,6.0,7.0,7.0,4.0,5.0,2.0,7.0,6.0,8.0,5.0,6.0,9.0,8.0
E,4.0,8.0,5.0,7.0,6.0,5.0,7.0,4.0,6.0,7.0,6.0,10.0,5.0,10.0,9.0,11.0
E,6.0,9.0,8.0,7.0,5.0,9.0,7.0,2.0,9.0,12.0,4.0,8.0,3.0,7.0,5.0,10.0
E,5.0,8.0,7.0,6.0,6.0,8.0,7.0,4.0,7.0,7.0,6.0,10.0,4.0,9.0,9.0,8.0
I,2.0,9.0,2.0,7.0,2.0,7.0,7.0,0.0,9.0,7.0,6.0,8.0,0.0,8.0,3.0,8.0
M,4.0,7.0,4.0,6.0,4.0,8.0,6.0,11.0,1.0,7.0,8.0,8.0,6.0,6.0,0.0,8.0
Q,4.0,10.0,6.0,8.0,3.0,7.0,6.0,9.0,9.0,7.0,4.0,8.0,3.0,8.0,4.0,8.0
Q,4.0,5.0,5.0,7.0,4.0,7.0,10.0,4.0,3.0,8.0,9.0,10.0,3.0,9.0,6.0,8.0
B,3.0,7.0,5.0,5.0,5.0,9.0,7.0,5.0,3.0,7.0,6.0,8.0,3.0,8.0,5.0,9.0
H,3.0,4.0,4.0,6.0,3.0,7.0,7.0,14.586401,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0
D,5.0,10.0,6.0,8.0,7.0,7.0,7.0,5.0,5.0,7.0,5.0,7.0,6.0941033,10.0,4.0,6.0
Z,1.0,4.0,2.0,3.0,1.0,7.0,7.0,2.0,11.0,9.0,6.0,8.0,0.0,8.0,6.0,8.0
K,2.0,4.0,4.0,2.0,2.0,6.0,7.0,1.0,7.0,10.0,7.0,9.0,3.0,8.0,2.0,8.0
H,2.0,6.0,4.0,4.0,3.0,7.0,8.0,6.0,5.0,7.0,5.0,7.0,3.0,7.0,4.0,8.0
D,6.0,9.0,5.0,4.0,3.0,9.0,6.0,3.0,5.0,10.0,3.0,8.0,4.0,7.0,5.0,8.0
F,7.0,13.0,8.0,8.0,4.0,7.0,9.0,4.0,6.0,14.0,8.0,5.0,3.0,10.0,3.0,8.0
N,4.0,6.0,6.0,4.0,4.0,6.0,7.0,7.0,5.0,7.0,6.0,9.0,4.0,8.0,3.0,8.0
O,4.0,3.0,5.0,3.0,2.0,7.0,7.0,7.0,8.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
K,5.0,8.0,8.0,6.0,5.0,10.0,5.582555,1.0,6.0,10.0,3.0,8.0,4.0,8.0,4.0,11.0
Q,5.0,7.0,6.0,9.0,8.0,9.0,8.0,6.0,3.0,6.0,7.0,9.0,9.0,9.0,6.0,10.0
U,5.0,7.0,5.0,4.0,2.0,3.0,9.0,5.0,5.0,12.0,11.0,9.0,3.0,9.0,1.0,7.0
X,4.0,5.0,6.0,4.0,4.0,7.0,7.0,3.0,7.0,6.0,5.0,9.0,4.0,6.0,6.0,8.0
X,2.0,1.0,3.0,2.0,2.0,7.0,7.0,3.0,9.0,6.0,6.0,8.0,2.0,8.0,5.0,8.0
H,3.0,5.0,4.0,3.0,4.0,7.0,7.0,5.0,5.0,7.0,6.0,8.0,3.0,8.0,3.0,8.0
Y,3.0,5.0,5.0,8.0,7.0,8.0,5.557385,5.0,1.0,7.0,7.0,8.0,7.0,9.0,3.0,6.0
B,3.0,6.0,4.0,4.0,5.0,6.0,7.0,7.0,5.0,6.0,6.0,7.0,2.0,8.0,6.0,10.0
G,3.0,8.0,4.0,6.0,2.0,8.0,6.0,8.0,8.0,7.0,4.0,10.0,1.0,7.0,5.0,11.0
M,4.0,5.0,5.0,4.0,3.0,6.0,6.0,9.0,1.0,8.0,9.0,9.0,7.0,6.0,1.0,9.948734
K,5.0,9.0,7.5966067,5.0,4.0,10.0,6.0,3.0,6.0,11.0,1.0,7.0,6.0,11.0,3.0,8.0
D,3.0,7.0,3.0,5.0,2.0,6.0,7.0,10.0,7.0,7.0,6.0,6.0,3.0,8.0,3.0,8.0
O,4.0,8.0,5.0,6.0,3.0,7.0,8.0,7.0,4.0,10.0,7.0,7.0,3.0,8.0,3.0,8.0
X,6.0,11.0,7.0,7.0,4.0,7.0,7.0,2.0,7.0,11.0,5.0,7.0,4.0,9.0,4.0,8.0
P,4.0,6.0,5.0,4.0,3.0,5.0,11.0,4.0,7.0,11.0,7.0,3.0,0.0,9.0,4.0,6.0
D,4.0,6.0,6.0,4.0,4.0,9.0,7.0,4.0,6.0,10.0,4.0,5.0,3.0,8.0,3.0,8.0
O,1.0,1.4429103,3.0,2.0,2.0,7.0,7.0,6.0,4.0,7.0,6.0,8.0,2.0,8.0,2.0,8.0
