lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
T,3.0,10.0,4.0,6.0,1.0,9.0,14.299304,1.0,6.0,5.0,11.0,9.0,0.0,8.0,0.0,8.0
B,4.0,7.0,3.0,5.0,3.0,7.0,8.0,9.0,7.0,7.0,5.0,7.0,2.0,8.0,9.0,10.0
T,2.0,3.0,3.0,1.0,1.0,5.0,13.0,3.0,6.0,11.0,9.0,4.0,1.0,11.0,1.0,6.0
I,1.0,8.0,2.0,6.0,1.0,7.0,7.0,0.0,9.0,7.0,6.0,8.0,0.0,8.0,3.0,8.0
I,1.0,8.0,0.0,4.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
V,4.0,8.0,6.0,6.0,2.0,7.0,8.0,4.0,3.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0
Z,3.0,9.0,6.0,6.0,3.0,7.0,7.0,2.0,10.0,11.0,6.0,8.0,1.0,8.0,6.0,8.0
T,3.0,6.0,5.0,5.0,2.0,6.0,11.0,4.0,6.0,8.0,12.0,8.0,2.0,11.0,1.0,8.0
O,4.0,4.0,5.0,4.0,3.0,7.0,7.0,8.0,6.0,7.0,7.0,8.0,3.0,8.0,4.0,8.0
O,9.0,15.0,8.0,8.0,5.0,8.0,8.0,5.0,6.0,9.0,5.0,8.0,4.0,8.0,7.0,4.0
V,3.0,7.0,4.0,5.0,2.0,3.0,11.0,2.0,4.0,10.0,10.0,8.0,0.0,8.0,1.0,8.0
R,6.0,9.0,6.0,4.0,4.0,6.0,7.0,3.0,6.0,7.0,4.0,8.0,4.0,6.0,5.0,7.0
C,3.0,5.0,5.0,3.0,2.0,6.0,7.0,5.0,9.0,11.0,8.0,10.0,1.0,8.0,4.0,7.0
M,3.0,7.0,4.0,4.0,3.0,7.0,7.0,11.0,1.0,7.0,9.0,8.0,7.816913,6.0,0.0,8.0
E,1.0,0.0,2.0,0.0,1.0,6.0,8.0,6.0,5.0,7.0,6.0,9.0,1.0,8.0,4.0,10.0
L,2.0,6.0,2.0,4.0,1.0,0.0,2.0,3.0,5.0,1.7845266,0.0,8.0,0.0,8.0,0.0,8.0
W,6.0,6.0,8.0,5.0,8.0,8.0,7.0,5.0,4.0,7.0,7.0,8.0,10.0,9.0,4.0,5.0
W,1.0,0.0,2.0,2.0,1.0,7.0,9.0,3.0,0.0,7.0,8.0,8.0,4.638777,11.0,0.0,8.0
B,5.0,11.0,6.0,8.0,6.0,8.0,8.0,5.0,5.0,9.0,5.0,6.0,3.0,7.0,6.0,9.0
W,1.0,2.0,3.0,1.0,1.0,7.0,10.0,2.0,2.0,7.0,9.0,8.0,6.0,10.0,0.0,8.0
J,3.0,7.0,4.0,6.0,2.0,12.0,2.0,9.0,4.0,13.0,6.0,13.0,1.0,6.0,0.0,8.0
E,1.0,1.0,2.0,1.0,1.0,5.0,7.0,5.0,8.0,7.0,6.0,12.55183,0.0,8.0,5.1181974,10.0
I,2.0,4.0,2.0,6.0,1.0,7.0,7.0,0.0,8.0,7.0,6.0,8.0,0.0,8.0,3.0,8.0
T,4.0,7.0,5.0,6.0,5.0,7.0,7.0,4.0,7.0,7.0,7.0,9.0,3.0,10.0,7.0,7.0
U,4.0,9.0,4.0,6.0,3.0,8.0,7.0,9.0,4.0,5.0,10.0,8.0,3.0,9.0,0.0,8.0
I,5.0,10.0,6.0,7.0,3.0,8.0,7.0,0.0,8.0,13.942091,5.0,8.0,0.0,8.0,0.7645417,8.0
Y,5.0,10.0,7.0,6.0,4.0,8.0,10.0,1.0,7.0,5.0,11.0,8.0,1.0,11.0,2.0,9.0
R,4.0,9.0,5.0,5.0,5.0,6.0,8.0,3.0,4.0,6.0,6.0,9.0,6.0,8.0,7.0,7.0
D,3.0,4.0,5.0,3.0,3.0,9.0,6.0,4.0,6.0,10.0,3.0,6.0,2.0,8.0,2.0,9.0
M,6.0,9.0,7.0,6.0,4.0,7.0,7.0,11.257499,2.0,7.0,8.0,8.0,9.0,6.0,0.0,8.0
U,3.0,7.0,5.0,6.0,5.0,9.0,6.0,5.0,4.0,7.0,6.0,8.0,5.0,8.0,2.0,8.0
O,4.0,9.0,5.0,8.0,4.0,7.0,7.0,7.0,4.0,9.0,8.0,8.0,3.0,8.0,4.0,8.0
X,9.0,13.0,8.0,7.0,5.0,8.0,6.0,2.0,8.0,9.0,5.0,8.0,4.0,7.0,4.0,8.0
T,4.0,10.0,6.2843113,8.0,5.0,7.0,12.0,3.0,8.0,8.0,11.0,7.0,3.0,11.0,1.0,8.0
P,2.0,5.0,4.0,3.0,2.0,4.0,13.0,7.0,1.0,11.0,6.0,3.0,1.0,10.0,3.0,8.0
V,4.0,8.0,5.0,5.0,3.0,6.0,11.0,2.0,1.0,6.0,11.0,9.0,3.0,11.0,3.0,8.0
J,3.0,10.0,4.0,7.0,2.0,8.0,6.0,4.0,7.0,13.0,5.0,10.0,1.0,6.0,1.0,6.0
H,5.0,10.0,7.0,6.0,5.0,4.0,10.0,4.0,6.0,10.0,9.0,9.0,3.0,8.0,3.0,6.0
X,4.0,8.0,6.0,6.0,6.0,9.0,7.0,3.0,7.0,7.0,4.0,6.0,4.0,8.0,8.0,7.0
W,5.0,8.0,5.0,6.0,5.0,4.0,9.0,3.0,3.0,9.0,7.0,8.0,7.0,11.0,3.0,5.0
G,4.0,7.0,6.0,5.0,6.0,8.0,8.0,5.0,2.0,7.0,7.0,10.0,5.0,10.0,6.0,8.0
K,5.0,7.0,6.0,4.0,3.0,10.0,7.0,2.0,6.0,10.0,4.0,7.0,5.0,8.0,4.0,9.0
Q,3.0,3.0,4.0,5.0,4.0,8.0,7.0,6.0,3.0,5.0,5.0,9.0,3.0,9.0,6.0,9.873885
L,1.0,4.0,2.0,3.0,0.0,7.0,5.0,2.0,7.0,6.0,1.3282526,8.0,0.0,7.0,3.0,8.0
Y,3.0,9.0,5.0,6.0,1.0,8.0,10.0,2.0,2.0,7.0,12.0,8.0,1.0,11.0,0.0,8.0
T,2.0,7.0,4.0,5.0,1.0,7.0,14.0,1.0,6.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0
Z,4.0,7.0,5.0,5.0,3.0,7.0,7.0,5.0,11.0,6.0,6.0,8.0,2.0,8.0,8.0,8.0
X,1.0,0.0,1.0,0.0,0.0,7.0,7.0,4.0,5.0,7.0,6.0,8.0,2.0,8.0,4.0,8.0
C,5.0,10.0,6.0,7.0,3.0,5.0,7.0,7.0,7.0,12.0,9.0,12.0,2.0,11.0,4.0,7.0
R,2.0,1.0,2.0,2.0,1.0,6.0,9.0,7.0,2.0,7.0,5.0,8.0,3.0,7.0,5.0,11.0
C,5.0,8.0,7.0,6.0,4.0,6.0,8.0,7.0,6.0,6.0,4.0,11.0,3.0,7.0,4.0,9.114993
X,2.0,3.0,4.0,4.0,1.0,8.0,7.0,4.0,4.0,7.0,6.0,8.0,2.0,8.0,4.0,8.0
E,6.0,11.0,8.0,8.0,7.0,10.0,6.0,2.0,7.0,11.0,4.0,8.0,3.0,8.0,4.0,11.0
S,4.0,9.0,5.0,7.0,7.0,8.0,7.0,5.0,3.0,7.0,6.0,8.0,4.0,8.0,8.0,4.0
D,5.0,10.0,8.0,8.0,5.0,9.0,7.0,5.0,8.0,11.0,5.0,5.0,4.0,7.0,4.0,8.0
T,4.0,8.0,6.0,6.0,2.0,8.0,11.0,1.0,7.0,6.0,10.0,8.0,0.0,9.0,1.0,8.0
R,7.0,9.0,8.0,7.0,9.089267,6.0,7.0,3.0,5.0,7.0,6.0,9.0,8.0,10.0,8.0,5.0
Y,7.0,9.894141,9.0,8.0,7.0,8.0,7.0,5.0,4.0,6.0,9.0,8.0,3.0,8.0,9.0,5.0
J,2.0,5.0,3.0,4.0,1.0,7.0,7.0,1.0,6.0,12.0,6.0,8.0,1.0,8.0,2.0,8.0
L,2.0,7.0,3.0,5.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0
S,3.0,4.0,4.0,7.0,2.0,8.0,8.0,6.0,9.0,5.0,7.0,8.0,0.0,8.0,9.0,8.0
P,2.0,1.0,2.0,3.0,1.0,5.0,11.0,8.0,3.0,9.0,6.0,4.0,1.0,9.0,3.0,8.0
R,4.0,6.0,4.0,4.0,2.0,8.0,7.0,6.0,5.0,7.0,5.0,9.0,4.0,6.0,6.0,10.0
A,4.0,10.0,6.0,8.0,5.0,6.0,4.0,3.0,2.0,6.0,0.0,8.0,4.0,6.0,5.0,7.6280212
M,5.0,7.0,8.0,5.0,5.0,10.0,6.0,3.0,5.0,9.0,4.0,7.0,8.0,7.0,2.0,9.0
E,10.046602,14.0,9.0,8.0,5.0,8.0,3.0,6.0,4.0,9.0,5.0,9.0,4.0,7.0,6.0,10.0
K,3.0,3.0,4.0,3.0,2.0,5.0,6.0,4.0,7.0,7.0,7.0,11.0,4.0,8.0,5.0,10.0
G,4.0,9.0,5.0,7.8702884,4.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,2.0,7.0,7.0,11.0
M,4.0,7.6087866,5.0,5.0,4.0,7.0,7.0,11.7930565,1.0,7.0,9.0,8.0,8.0,5.0,0.0,8.0
P,3.0,6.0,3.0,4.0,2.0,3.0,12.921372,6.0,1.0,11.0,7.0,4.0,0.0,9.0,3.0,8.0
E,5.0,8.0,6.0,6.0,4.0,5.0,8.0,5.0,10.0,10.0,8.0,10.0,2.0,8.0,5.0,6.0
H,5.0,4.0,6.0,6.0,5.0,7.0,8.0,7.0,4.0,8.0,5.0,7.0,6.0,7.0,5.0,10.0
B,3.0,6.0,5.0,4.0,5.0,8.0,7.0,3.0,5.0,10.0,5.0,7.0,3.0,8.0,4.0,11.0
R,3.0,8.0,6.0,6.0,6.0,5.0,8.0,3.0,5.0,6.0,5.0,9.0,6.0,9.0,6.0,7.0
H,1.0,0.0,2.0,0.0,0.0,7.0,7.0,9.0,0.0,7.0,7.0,8.0,2.0,8.0,0.0,8.0
B,1.0,3.0,3.0,2.0,2.0,8.0,7.0,2.0,5.0,10.0,5.0,6.0,2.0,8.0,3.0,8.0
P,1.0,0.0,2.0,0.0,0.0,5.0,11.0,7.0,1.0,9.0,6.0,5.0,1.0,9.0,3.0,8.0
H,6.0,11.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,3.0,8.0,4.0,8.0
Q,2.0,3.0,3.0,3.0,2.0,7.0,9.0,4.0,1.0,7.0,8.0,10.0,2.0,9.0,4.0,8.0
J,2.0,6.0,4.0,4.0,1.0,8.0,6.0,3.0,7.0,14.0,6.0,9.0,0.0,7.0,1.0,7.0
L,4.0,8.0,7.0,6.0,5.0,6.0,6.0,3.0,6.0,5.0,3.0,10.0,1.0,6.0,4.0,7.0
E,4.0,7.0,6.0,5.0,3.0,4.0,8.0,2.1835985,8.0,11.0,8.0,9.0,3.0,8.0,5.0,6.0
M,6.0,9.0,9.0,7.0,7.0,6.0,7.0,3.0,5.0,9.0,8.0,8.0,9.0,6.0,2.0,8.0
U,2.0,6.0,3.0,4.0,3.0,8.0,7.0,7.0,4.0,6.0,5.0,8.0,3.0,8.0,0.0,8.0
Q,6.0,11.0,6.0,6.0,3.0,11.0,3.0,4.0,6.0,11.0,4.0,11.0,3.0,8.0,5.0,12.0
E,6.0,9.0,8.0,7.9079304,5.0,1.8334923,10.0,3.0,9.0,10.0,9.0,11.0,0.0,8.0,4.0,7.0
Y,2.0,2.362419,2.0,2.0,1.0,5.0,11.0,2.0,6.0,11.0,9.0,5.0,1.0,10.0,2.0,5.0
P,3.0,7.0,4.0,5.0,4.0,6.0,9.0,7.0,3.0,7.0,7.0,8.0,2.0,8.0,5.0,11.0
V,5.0,9.0,7.0,7.0,4.0,4.0,12.0,2.0,4.0,8.0,11.0,8.0,3.0,9.0,2.0,7.0
Z,2.0,4.0,3.0,4.0,1.0,9.0,7.0,2.0,8.0,10.0,4.0,7.0,1.0,8.0,4.0,8.0
P,7.0,11.0,6.0,7.0,3.0,7.0,7.0,3.0,5.0,11.0,5.0,8.0,4.0,7.0,5.0,8.0
H,7.0,9.0,9.0,6.0,6.0,8.0,5.0,3.0,6.0,10.0,4.0,8.0,3.0,8.0,4.0,8.0
U,4.0,10.0,7.0,8.0,4.0,8.0,8.0,5.0,8.0,5.0,8.0,8.0,3.0,9.0,1.0,8.0
B,4.0,7.0,6.0,4.0,6.0,9.0,6.0,3.0,3.0,7.0,6.0,8.0,6.0,8.0,8.0,10.0
F,4.0,10.0,5.0,7.0,2.0,2.0,13.541822,5.0,5.0,12.393135,11.0,7.0,0.0,8.0,2.0,5.0
Y,9.0,8.0,8.0,11.806672,5.6163964,6.0,10.0,2.0,3.0,7.0,11.0,7.0,5.0,10.0,6.0,8.0
Y,1.0,0.0,1.9930625,0.0,0.0,7.0,10.0,2.0,2.0,7.0,11.0,8.0,1.0,11.0,0.0,8.0
Y,4.0,6.0,6.0,9.0,8.0,9.0,11.0,3.0,3.0,4.0,8.0,10.0,4.0,13.209817,9.0,9.0
Z,1.0,4.0,2.0,3.0,1.0,7.0,7.0,3.0,10.592721,9.0,6.0,8.0,0.0,8.0,6.0,7.0
X,3.0,7.0,4.0,4.0,1.0,7.0,7.0,5.0,3.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
V,5.0,10.0,7.0,8.0,8.0,7.0,8.0,3.0,2.0,7.0,7.0,8.0,5.0,9.0,2.0,8.0
R,4.0,7.0,6.0,6.0,4.0,10.0,7.0,3.0,5.0,10.0,3.0,6.823775,3.0,7.0,4.0,10.0
F,6.0,10.0,6.0,5.0,3.0,8.0,7.0,2.0,5.0,11.0,6.0,6.0,2.0,9.0,4.0,8.0
K,4.0,4.0,6.0,3.0,3.0,5.0,7.0,2.0,7.0,11.0,9.0,10.0,3.0,8.0,3.0,7.0
W,7.0,10.0,6.0,8.0,7.0,4.0,10.0,2.0,3.0,9.0,8.0,8.0,7.0,11.0,2.0,6.0
Q,5.0,9.0,7.0,11.690842,9.0,8.0,6.0,7.0,2.0,6.0,5.0,10.0,5.0,8.0,7.0,10.0
U,3.0,5.0,5.0,4.0,2.0,8.0,8.0,5.0,6.0,5.0,10.0,9.0,3.0,10.0,1.0,7.0
Q,4.0,5.0,5.0,4.0,3.0,8.0,6.0,7.0,4.0,7.0,5.0,10.0,3.0,7.0,4.0,8.0
A,2.0,2.0,4.0,4.0,2.0,9.0,2.0,2.0,2.0,7.0,1.0,8.0,2.0,6.0,2.0,8.0
C,4.0,8.0,5.0,6.0,3.0,4.0,8.0,6.0,7.1319227,10.0,9.0,14.0,2.0,8.0,4.0,8.0
U,6.0,10.0,8.0,7.0,5.0,6.0,9.0,6.0,7.0,6.0,10.0,9.0,4.0,9.0,1.0,8.0
V,3.0,7.0,4.0,6.0,2.0,7.0,10.0,3.0,3.0,7.0,11.0,8.0,2.0,10.0,0.0,8.0
U,3.0,3.0,3.0,5.0,1.0,7.0,5.0,14.0,5.0,7.0,13.0,8.0,3.0,9.0,0.0,8.0
C,4.0,4.0,5.0,3.0,3.0,8.0,7.0,6.0,5.0,6.0,7.0,9.0,4.0,9.0,4.0,10.0
H,4.0,10.0,6.0,8.0,7.0,8.0,7.0,5.0,7.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
Q,2.0,3.0,4.0,4.0,2.0,8.0,7.0,6.0,4.0,7.0,6.0,8.0,2.0,9.0,3.0,10.0
Q,2.0,3.0,2.9555779,4.0,2.0,8.0,8.0,5.0,2.0,7.0,8.0,10.0,2.0,9.0,4.0,8.0
D,6.0,8.0,6.0,4.0,2.0,7.0,7.0,5.0,6.0,10.0,6.0,7.0,5.0,8.0,6.0,7.0
E,3.0,6.0,4.0,4.0,2.0,4.0,6.0,5.0,9.0,7.0,6.0,13.0,0.0,8.0,7.0,9.0
Y,3.0,6.0,4.0,3.0,2.0,4.0,10.0,2.0,6.0,11.0,10.0,5.0,1.0,10.0,2.0,6.0
W,6.0,8.0,8.0,6.0,5.0,6.0,9.0,3.0,3.0,7.0,9.0,8.0,8.0,10.0,1.0,8.0
A,2.0,4.0,4.0,3.0,2.0,11.0,2.0,3.0,2.0,10.0,2.0,9.0,2.0,6.0,2.0,8.0
Q,3.0,2.8357375,4.0,4.0,3.0,7.0,8.0,5.0,4.0,7.0,8.0,9.0,3.0,8.0,5.0,8.0
W,3.0,3.0,3.0,2.0,2.0,3.0,9.0,3.0,2.0,10.0,10.0,8.0,5.0,11.0,0.0,7.0
E,1.0,3.0,3.0,3.0,1.0,6.0,8.0,2.0,7.0,11.0,7.0,9.0,2.0,8.0,4.0,8.0
C,5.0,8.0,5.0,7.0,2.0,6.0,7.0,6.0,9.0,9.0,6.0,13.0,1.0,8.0,4.0,8.0
M,4.0,7.0,5.0,4.0,6.0,8.0,6.0,5.0,4.0,7.0,7.0,8.0,7.0,8.0,5.0,7.0
Z,1.0,0.0,2.0,0.0,0.0,5.0,7.0,4.0,7.0,7.0,6.0,8.0,1.0,8.0,5.0,8.0
G,6.0,10.0,7.0,8.0,4.0,6.0,6.0,7.0,8.0,9.0,6.0,10.0,3.0,9.0,4.0,8.0
T,7.0,7.0,6.0,5.0,5.0,6.0,11.0,2.0,9.0,11.0,9.0,5.0,3.0,11.0,4.0,4.0
J,5.0,10.0,5.0,8.0,4.0,8.0,3.087041,8.0,3.0,12.0,9.0,13.0,1.0,7.0,0.0,8.0
P,2.639957,3.0,4.0,2.0,2.0,6.0,10.0,7.0,2.0,9.0,6.0,4.0,1.0,10.0,4.0,7.0
Q,4.0,6.7777615,4.0,8.0,4.0,8.0,10.24999,5.0,3.7142327,6.0,9.0,11.0,3.0,10.0,6.0,8.0
G,4.0,9.0,4.0,6.0,4.0,8.0,7.0,7.0,6.0,6.0,6.0,9.0,2.0,6.0,5.0,10.0
H,4.0,4.0,7.0,3.0,3.0,8.0,7.0,3.0,6.0,10.0,6.0,8.0,3.0,8.0,3.0,7.0
P,2.0,4.0,4.0,2.0,2.0,7.0,7.0,4.0,7.0,7.0,7.0,6.0,2.0,8.0,4.0,7.0
G,4.0,9.0,6.0,6.0,5.0,8.0,7.0,5.0,5.0,7.0,5.0,9.0,2.0,8.0,5.0,12.0
B,5.0,9.0,8.0,7.0,9.554099,8.0,9.0,4.0,5.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0
R,4.0,11.0,5.0,8.0,6.0,8.0,8.0,4.0,6.0,7.0,5.0,8.0,3.0,6.0,6.0,11.0058
O,7.0,11.0,6.0,6.0,3.0,10.0,6.0,6.0,5.0,10.0,3.0,9.0,5.0,8.0,5.0,8.0
W,4.0,10.0,6.0,8.0,8.0,8.0,7.0,6.0,3.0,7.0,7.0,8.0,8.0,8.0,3.0,6.0
A,4.0,7.0,5.0,6.0,5.0,8.0,2.0,2.0,1.0,6.0,3.0,8.0,3.0,7.0,3.0,6.0
M,3.0,5.0,3.5003934,3.0,3.0,9.0,6.0,6.0,3.0,6.0,7.0,6.0,6.0,6.0,2.0,5.0
K,5.0,10.0,6.0,6.0,4.0,8.0,6.0,2.0,5.0,10.0,4.0,9.0,5.0,6.0,3.0,8.0
N,4.0,8.0,5.0,5.0,2.0,7.0,7.0,14.0,2.0,4.2999554,6.0,8.0,6.0,8.0,0.0,8.0
B,3.0,5.0,5.0,3.0,3.0,9.0,7.0,2.0,7.0,11.0,5.0,6.0,2.0,8.0,5.0,9.0
W,3.0,5.0,6.0,4.0,3.0,7.0,9.0,2.0,3.0,7.0,9.0,8.0,6.0,9.0,0.0,8.0
H,2.0,4.0,5.0,2.0,3.0,8.0,7.0,3.0,5.0,10.0,4.0,8.0,5.0,6.0,4.0,8.0
Y,3.0,5.0,5.0,3.0,2.0,8.0,9.0,2.0,7.0,8.0,9.0,7.0,2.0,10.0,2.0,8.0
Y,4.0,9.0,5.0,7.0,3.0,4.0,9.0,2.0,8.0,9.0,10.0,6.0,2.0,11.0,3.0,5.0
M,6.0,9.0,8.0,7.0,10.350322,7.0,8.0,5.0,5.0,7.0,6.0,8.0,8.0,9.0,9.0,6.0
Y,3.0,3.0,3.3614824,3.0,1.0,4.0,11.0,2.0,6.0,11.0,10.0,6.0,1.0,10.0,2.0,5.0
M,7.0,9.0,10.0,7.0,7.0,13.0,6.0,4.0,5.0,10.0,0.0,5.0,8.926228,8.0,2.0,9.0
D,3.0,9.0,5.0,6.0,3.0,6.0,8.0,8.0,7.0,9.0,8.0,5.0,3.0,8.0,3.0,8.0
O,6.0,11.0,5.0,7.0,4.0,6.0,8.0,5.0,4.0,7.0,5.0,7.0,4.0,8.0,4.0,8.0
I,3.0,8.0,4.0,6.0,2.0,7.0,8.0,0.0,8.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0
L,2.0,5.0,3.0,3.0,1.0,5.0,6.0,2.0,9.0,7.0,3.9079535,11.0,0.0,8.0,4.0,7.0
V,3.0,6.0,4.0,4.0,2.0,3.0,12.0,4.0,3.0,11.0,11.0,8.0,2.0,11.0,1.0,8.0
R,3.0,8.0,5.0,6.2249928,4.0,7.0,6.0,3.0,5.0,9.0,2.0,7.0,2.0,6.0,3.0,8.0
I,5.0,10.0,5.0,8.0,3.0,8.0,7.0,1.0,7.0,11.0,6.0,8.0,0.0,8.0,2.0,8.0
N,7.0,11.348972,7.0,7.0,5.0,7.0,8.0,4.0,4.0,7.0,5.0,8.0,6.0,10.0,4.0,7.0
Q,8.0,15.0,7.0,8.0,4.0,10.0,4.0,4.0,8.0,11.0,2.0,9.0,4.0,6.0,7.0,10.0
A,2.0,3.0,4.0,4.0,1.0,11.0,3.0,3.0,1.0,10.0,0.0,9.0,1.0,6.0,2.0,8.0
W,11.0,14.0,10.0,6.0,5.0,9.0,10.0,5.0,4.0,4.0,9.0,8.0,10.0,10.0,1.0,7.0
V,6.0,11.0,9.0,8.0,9.0,7.0,6.0,4.0,3.0,7.0,7.0,9.0,8.0,6.0,6.0,8.0
I,2.0,7.0,5.0,5.0,4.0,10.0,6.0,2.0,4.0,8.0,5.0,5.0,3.0,8.0,5.0,6.0
R,2.0,1.0,2.0,1.0,1.0,6.0,10.4029045,7.0,3.0,7.0,4.0,9.0,2.0,6.0,4.0,11.0
F,3.0,5.0,4.0,4.0,2.0,7.0,10.0,1.0,7.0,13.0,5.0,5.0,1.0,9.0,3.0,7.0
J,2.0,10.0,4.0,8.0,1.0,11.0,3.0,11.0,3.0,12.0,8.0,13.795961,1.0,6.0,0.0,8.0
F,4.0,7.0,5.0,4.0,3.0,6.0,10.0,3.0,5.0,13.0,7.0,5.0,2.0,10.0,2.0,7.0
A,2.0,8.0,4.0,6.0,2.0,10.0,6.0,3.0,1.0,7.0,0.0,8.0,2.0,7.0,2.0,8.0
C,4.0,7.0,5.0,5.0,2.0,4.0,9.0,5.0,8.0,12.0,10.0,12.0,1.0,8.0,3.0,7.0
R,7.0,9.0,9.0,7.0,6.0,9.0,7.0,2.0,7.0,11.0,5.0,8.0,3.0,8.0,5.0,11.0
P,4.0,7.0,6.0,5.0,3.0,8.0,10.0,2.0,6.0,13.0,5.0,3.0,0.0,10.0,2.3793795,9.0
B,4.0,2.0,5.0,4.0,4.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,2.0,8.0,9.0,9.0
P,2.0,1.0,2.0,1.5912284,1.0,6.0,9.0,5.0,2.0,8.0,5.0,5.0,4.0,8.0,3.0,8.0
E,3.0,10.0,4.0,8.0,3.0,10.0,6.0,2.0,6.0,10.0,5.0,8.0,3.0,8.0,6.0,11.0
K,3.0,8.0,4.0,6.0,5.0,4.0,8.0,5.0,4.0,7.0,5.0,11.0,3.0,8.0,4.0,11.0
C,4.0,6.0,4.0,4.0,2.0,3.0,8.0,6.0,8.0,8.0,8.0,13.002667,0.0,8.0,4.0,8.0
Y,5.0,7.0,5.0,5.0,3.0,3.0,10.531954,2.0,6.4287677,11.0,11.0,5.0,1.0,11.0,2.0,5.0
R,6.0,11.0,9.0,8.0,7.0,10.0,6.0,3.0,6.0,10.0,3.0,7.0,3.0,7.0,4.0,11.0
W,4.0,7.0,5.0,4.0,3.0,3.0,8.0,3.0,2.0,9.0,11.0,8.0,7.0,11.0,0.0,7.0
T,2.0,9.0,3.0,7.0,1.0,7.0,13.0,0.0,6.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0
F,2.0,3.0,4.0,1.0,1.0,6.0,10.0,3.0,4.0,13.0,7.0,5.0,1.0,8.0,1.0,7.0
B,1.0,4.0,2.0,3.0,2.0,7.0,7.0,4.0,5.0,6.0,6.0,6.0,2.0,8.0,5.0,8.0
L,4.0,10.0,6.0,8.0,3.0,4.0,4.0,3.0,9.0,1.0151315,1.0,6.0,0.0,7.0,1.0,5.0
X,3.0,9.0,6.0,6.0,3.0,7.0,7.0,4.0,9.0,6.0,6.0,8.0,3.0,8.0,6.0,8.0
D,4.0,8.0,4.0,4.0,3.0,8.0,7.0,4.0,7.0,8.0,6.0,6.0,3.0,8.0,6.0,7.615339
P,4.0,9.0,7.0,7.0,5.0,8.0,8.0,3.0,5.0,12.0,4.0,4.0,2.0,9.0,3.0,8.0
S,3.0,9.0,3.0,7.0,2.0,7.0,6.0,5.0,9.0,5.0,6.0,9.0,0.0,9.0,8.0,8.0
M,4.0,4.0,5.0,5.0,4.0,7.0,6.0,10.0,0.0,7.0,9.0,8.0,7.0,6.0,0.0,8.0
Z,2.0,4.0,3.0,3.0,2.0,6.0,7.0,5.0,8.0,7.0,6.0,8.0,1.0,8.0,7.0,8.0
T,3.0,5.0,5.0,6.0,1.0,6.0,14.0,0.0,6.0,8.0,11.0,8.0,0.0,8.0,0.0,8.0
D,6.0,11.0,7.0,6.0,4.0,9.0,7.0,4.0,6.0,11.0,4.0,6.0,4.0,8.0,5.0,10.0
F,5.0,10.0,8.0,8.0,6.5953336,10.0,7.0,2.0,5.0,11.0,4.0,6.0,3.0,9.0,3.0,10.0
T,3.0,4.0,4.0,6.0,1.0,5.0,14.0,1.0,6.0,9.0,11.0,7.0,0.0,8.0,0.0,8.0
R,3.0,2.0,4.0,4.0,3.0,5.0,7.0,6.0,6.0,6.0,6.0,8.0,3.0,7.0,5.0,8.0
G,4.0,1.0,5.0,3.0,3.0,7.0,7.0,6.0,5.0,6.0,5.0,9.0,2.0,8.0,4.0,9.0
O,7.0,13.0,6.0,8.0,5.0,7.0,6.0,5.0,6.0,10.0,5.0,10.0,5.0,7.0,6.0,7.0
E,4.0,6.0,4.0,8.0,3.0,3.0,7.0,6.0,12.0,7.0,5.0,14.450265,0.0,8.0,7.0,7.0
H,5.0,8.0,6.0,5.0,5.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
R,3.0,6.0,4.0,4.0,3.0,5.0,11.0,7.0,3.0,7.0,3.0,9.0,2.0,6.0,5.0,11.0
R,3.0,10.0,4.0,6.0,3.0,5.0,9.0,9.0,3.0,7.0,6.0,7.0,2.0,8.0,5.0,10.0
W,3.0,6.0,4.0,4.0,3.0,8.0,8.0,4.0,1.0,7.0,8.0,8.0,7.0,9.0,0.0,8.0
F,2.0,1.0,2.0,1.0,0.0,3.0,13.0,4.9369082,3.0,10.0,9.0,6.0,0.0,8.0,3.0,8.0
G,4.0,5.0,4.0,3.0,3.0,6.0,7.0,5.0,6.0,9.0,8.0,10.0,2.0,8.0,4.0,10.0
X,6.0,11.0,8.0,8.0,8.0,6.0,6.0,3.0,6.0,7.0,6.0,10.0,4.0,8.0,7.5927863,8.0
M,7.0,11.0,11.0,8.0,8.078128,4.0,7.0,3.0,5.0,10.0,10.0,10.0,9.0,7.0,3.0,7.0
T,1.0,3.0,1.0,1.0,0.0,6.0,13.083374,1.7129759,5.0,8.0,10.0,8.0,0.0,8.0,0.0,8.0
