lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
M,4.0,8.0,6.0,6.0,7.0,8.0,6.0,6.0,4.5541396,6.0,7.0,8.0,7.0,6.0,2.0,8.0
C,4.0,7.0,4.0,5.0,2.0,4.0,8.0,6.0,7.0,12.0,9.0,12.0,2.0,9.0,3.0,7.0
I,2.0,4.0,0.0,3.0,0.0,7.0,7.0,2.0,7.0,7.0,6.0,8.0,0.0,8.0,2.0,8.0
H,4.0,5.0,4.0,5.0,3.0,7.0,7.0,14.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0
Y,4.0,4.0,6.0,7.0,1.0,7.0,9.0,3.0,2.0,7.0,13.0,8.0,2.0,11.0,0.0,8.0
M,3.0,5.0,5.0,3.0,5.0,7.0,6.0,6.0,4.0,6.0,4.0,8.0,8.0,8.0,2.0,7.0
P,6.0,8.0,5.0,6.0,3.0,6.0,10.0,7.0,2.0,11.0,6.0,4.0,3.0,10.0,5.0,7.0
Q,5.0,8.8428135,5.0,8.0,7.0,7.0,8.0,8.0,3.0,6.0,5.0,8.0,2.0,8.0,6.0,11.0
U,4.0,7.0,5.0,6.0,3.0,5.0,6.0,6.0,7.0,6.0,6.0,9.0,3.0,8.0,1.0,7.0
J,4.0,11.0,6.0,8.0,3.3499844,12.0,3.0,7.0,4.0,13.0,3.0,10.0,1.0,6.0,0.0,8.0
X,6.0,11.0,8.0,7.0,4.0,7.0,7.0,0.0,9.0,10.0,6.0,8.0,2.0,8.0,3.0,8.0
L,3.0,9.0,5.0,6.0,4.0,4.0,5.0,1.0,8.0,7.0,2.2828634,9.0,1.0,6.0,3.0,6.0
T,6.0,10.0,6.0,8.0,4.0,5.0,12.0,3.0,7.0,12.0,9.0,4.0,1.0,11.0,1.0,4.0
W,3.0,2.0,4.0,1.0,1.0,8.0,8.0,3.0,2.0,9.0,6.0,8.0,6.0,9.0,0.0,8.0
Z,1.0,0.0,2.0,1.0,0.0,7.0,7.0,2.0,12.0,8.0,6.0,8.0,0.0,8.0,6.0,8.0
K,6.0,9.0,8.0,6.0,5.0,11.0,6.0,2.0,6.0,10.0,1.3180645,7.0,4.0,8.0,5.0,11.0
E,9.0,11.0,6.0,6.0,3.0,7.0,7.0,5.0,6.0,10.0,7.0,10.0,2.0,10.0,9.0,8.0
U,4.0,8.0,5.0,5.0,4.0,8.0,6.0,8.0,5.0,6.0,7.0,9.0,3.6707952,8.0,5.0,8.0
H,4.0,7.0,6.8083167,6.0,3.0,7.0,6.0,15.0,1.0,7.0,8.0,8.0,3.0,8.0,0.0,8.0
G,5.0,7.0,6.0,7.0,7.0,7.0,10.0,5.0,2.0,8.0,7.0,7.0,6.0,12.0,9.0,8.0
X,3.0,4.0,5.0,3.0,2.0,5.0,8.0,2.0,8.0,11.0,11.0,8.0,2.0,10.0,3.0,6.0
F,4.0,9.0,5.0,7.0,2.0,1.0,12.0,6.0,6.0,13.0,11.0,8.0,0.0,8.0,2.0,6.0
N,4.0,4.0,6.0,5.0,6.0,7.0,10.0,5.0,4.0,7.0,6.0,8.0,6.0,8.0,5.0,5.0
T,3.0,4.0,4.0,3.0,1.0,5.0,12.0,2.0,8.0,11.786027,9.0,3.1018972,0.0,9.0,2.0,5.0
J,2.0,5.0,4.0,4.0,2.0,6.0,7.0,3.0,6.0,13.0,6.0,10.0,2.0,7.0,1.0,8.0
R,7.0,11.0,6.0,5.0,3.0,8.0,7.0,5.0,5.0,10.0,3.0,8.0,5.0,7.0,5.67275,8.0
M,2.0,4.740381,4.0,4.0,3.0,8.0,6.0,5.0,4.0,7.0,7.0,8.0,5.0534167,5.0,2.0,7.0
M,2.0,0.0,2.0,2.0,1.0,8.0,7.0,6.0,3.0,6.0,7.0,8.0,4.0,7.0,0.0,8.0
N,4.0,9.0,6.0,6.0,4.0,6.0,9.0,2.0,4.0,9.0,8.0,8.0,6.0,9.0,1.0,9.0
R,3.0,6.0,4.0,4.0,2.0,7.0,7.0,8.0,7.0,7.0,5.0,6.0,2.0,8.0,5.0,8.0
Q,4.0,6.0,6.0,4.0,5.0,7.0,6.0,5.0,6.0,7.0,6.0,10.0,3.0,8.0,7.0,6.0
Q,5.0,5.0,6.0,5.0,4.0,8.0,8.0,6.0,3.0,7.0,8.0,9.0,3.0,8.0,5.0,8.0
D,2.0,1.0,3.0,3.0,2.0,6.0,7.0,6.0,7.0,7.0,6.0,5.0,3.0,8.0,3.0,8.0
G,10.0,15.0,8.0,8.0,7.0,7.0,7.0,5.0,4.0,10.0,7.0,8.0,6.0,8.0,9.0,8.0
T,1.0,3.0,3.0,3.0,1.0,7.0,9.0,2.0,4.0,10.0,8.0,8.0,2.0,8.0,0.0,8.0
H,3.0,5.0,4.0,4.0,3.0,6.0,6.0,5.0,7.0,6.0,6.0,8.0,2.0,8.0,4.0,8.0
E,4.0,5.0,7.0,4.0,3.0,7.0,7.0,1.7328905,10.0,11.0,6.0,8.0,1.0,8.0,4.0,8.0
N,5.0,8.0,6.0,5.0,3.0,10.0,6.0,3.0,5.0,12.0,3.0,7.0,6.0,8.0,0.0,8.0
Q,2.0,4.0,3.0,3.0,2.0,8.0,6.0,5.0,4.0,8.0,6.0,8.0,2.0,8.0,5.0,10.0
Q,6.0,7.0,9.0,11.289386,11.652923,8.0,6.0,7.0,2.0,6.0,6.0,9.0,8.0,9.0,8.0,11.0
T,2.0,0.0,2.0,0.0,0.0,8.0,14.0,2.0,4.0,6.0,10.0,8.0,0.0,8.0,0.0,8.0
M,4.0,4.0,6.0,3.0,3.0,9.0,6.0,3.0,4.0,9.0,6.0,8.0,8.0,5.0,1.0,8.0
B,3.0,3.0,4.0,2.0,2.0,7.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,8.0,6.0,9.0
X,4.0,9.0,6.0,8.0,5.0,7.0,7.0,3.0,7.0,7.0,6.0,8.0,5.0,8.0,7.0,8.0
P,1.0,3.0,2.0,1.0,1.0,7.0,8.0,4.0,3.0,9.0,6.0,7.0,2.0,10.0,2.0,8.0
T,4.0,11.0,8.0,8.0,5.0,8.0,12.0,2.0,8.0,7.0,11.0,9.0,0.0,11.0,1.0,8.0
C,7.0,11.0,7.0,8.0,6.0,3.049902,10.0,6.0,8.0,13.0,9.0,9.0,2.0,9.0,2.0,6.0
L,5.0,14.0,5.0,8.0,4.0,7.0,6.0,4.0,4.0,11.0,7.4586635,11.0,4.0,7.0,7.0,10.0
J,2.0,6.0,3.0,6.0,2.0,8.0,7.0,3.0,7.0,12.0,5.0,8.0,1.0,6.0,1.0,7.0
A,4.0,10.0,6.0,8.0,7.0,7.0,7.0,7.0,4.0,6.0,6.0,9.0,3.0,8.0,8.0,2.769002
D,3.0,6.0,5.0,5.0,3.0,9.0,6.0,3.0,6.0,10.0,5.0,7.0,3.0,8.0,3.0,8.0
Y,4.0,8.0,6.0,6.0,3.0,7.0,10.0,0.0,7.0,7.0,11.0,8.0,1.0,11.0,2.0,8.0
T,2.0,0.0,2.0,0.0,1.0,8.0,12.0,2.0,4.0,5.0,11.0,8.0,0.0,8.0,0.0,8.0
A,4.0,9.0,5.0,6.0,3.0,7.0,4.0,2.0,0.0,7.0,2.0,8.0,2.0,7.0,1.0,8.0
G,4.0,6.0,4.0,6.0,2.0,7.0,6.0,7.0,7.0,7.0,6.0,10.0,2.0,8.0,6.0,9.0
V,3.0,5.0,5.0,5.0,1.0,7.0,8.0,4.0,2.0,7.0,13.0,8.0,3.0,10.0,0.0,8.0
O,3.0,5.0,4.0,4.0,2.0,8.0,7.0,8.0,6.0,6.0,6.0,8.0,3.0,8.0,4.0,8.0
F,3.0,3.0,5.0,3.0,2.0,5.0,11.690769,5.0,4.0,12.0,7.0,4.0,1.0,9.0,2.0,6.0
H,5.0,10.0,9.0,8.0,9.0,7.0,6.0,6.0,5.0,7.0,6.0,8.0,5.0,6.0,8.0,11.0
X,3.0,3.0,5.0,2.0,2.0,7.0,9.0,2.0,8.0,10.0,7.0,6.0,3.0,10.0,4.0,5.0
J,1.0,1.0,3.0,1.0,0.0,8.0,8.0,1.0,5.0,14.0,6.0,8.0,0.0,7.0,0.0,7.0
S,8.921606,15.0,8.0,8.0,4.0,7.0,3.0,4.0,4.0,7.0,2.0,6.0,3.0,7.0,6.0,8.0
B,5.0,8.0,7.0,6.0,5.0,9.0,7.0,2.0,7.0,10.0,5.0,7.0,3.0,8.0,4.0,10.0
C,4.0,9.0,6.0,6.0,2.0,6.0,10.0,7.0,9.0,5.0,8.0,13.0,1.0,7.0,4.0,9.0
O,3.0,5.0,3.0,3.0,2.0,7.0,6.0,8.0,6.0,7.0,5.0,8.0,3.0,8.0,4.0,8.0
M,5.0,9.0,7.0,8.0,7.0754614,5.0,8.0,5.0,5.0,10.0,8.0,8.0,8.0,9.0,4.0,6.0
R,3.0,9.0,3.0,6.0,4.0,7.0,7.0,6.0,5.0,7.0,6.0,7.0,2.0,7.0,5.0,9.0
S,3.0,7.0,4.0,5.0,3.0,8.0,9.0,6.0,8.0,7.0,5.0,5.0,2.0,6.0,9.0,8.0
U,3.0,5.0,4.0,8.0,2.0,7.0,4.584788,15.0,6.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0
O,9.0,12.0,7.0,6.0,4.0,9.0,8.0,5.0,5.0,10.0,5.0,6.0,4.0,10.0,5.0,8.0
K,6.0,10.0,9.0,7.0,8.0,9.0,6.0,2.0,6.0,11.0,2.0,7.0,4.0,8.0,4.0,9.282485
U,2.0,0.0,3.0,1.0,1.0,7.0,8.0,5.0,6.0,6.0,10.0,9.0,3.0,10.0,1.0,8.0
K,4.0,4.0,6.0,2.0,3.0,7.0,6.0,2.0,6.0,10.0,7.0,10.0,3.0,8.0,3.0,8.0
Q,4.0,7.0,5.0,7.0,5.0,8.0,7.0,7.0,3.4687922,5.0,6.0,9.0,3.0,6.0,5.0,8.0
C,3.0,6.0,4.0,6.0,2.0,6.0,7.0,6.0,8.0,7.0,6.0,12.0,2.0,8.0,4.0,8.0
P,6.0,11.0,7.0,7.0,5.0,6.0,11.0,5.0,4.0,13.0,6.0,4.0,2.0,11.0,4.0,7.0
G,5.0,6.0,6.0,6.0,6.0,8.0,7.0,5.0,3.0,7.0,7.0,8.0,7.0,10.0,7.0,8.0
L,2.0,5.0,4.0,2.0,1.0,7.0,3.0,1.0,7.0,8.0,2.0,9.0,0.0,7.0,2.0,9.0
C,2.0,6.0,2.0,3.0,1.0,7.0,8.0,8.0,6.0,10.0,7.0,11.0,2.0,10.0,4.0,10.0
T,3.0,4.0,3.0,3.0,1.0,5.0,11.0,2.0,7.0,11.0,9.0,5.0,0.0,10.0,2.0,5.0
X,5.0,11.0,7.0,8.0,6.0,7.0,7.0,4.0,8.0,6.0,5.0,8.0,6.0,8.0,6.0,7.0
F,6.0,11.0,7.0,7.0,4.0,6.0,11.0,3.0,5.0,12.89408,6.0,4.0,2.0,9.0,3.0,7.0
O,6.0,10.0,9.0,7.0,5.0,7.0,9.0,3.0,7.0,7.0,10.0,10.0,3.0,10.0,2.0,8.0
P,6.0,10.0,6.0,7.0,3.0,7.0,7.0,7.0,9.0,7.0,6.0,11.0,0.0,10.0,8.0,8.0
M,6.0,11.0,6.0,8.0,7.0,6.0,6.0,9.0,7.0,7.0,6.0,8.0,3.0,8.0,9.0,10.0
N,8.0,11.0,9.0,7.0,5.0,7.0,7.0,2.0,3.0,10.0,6.0,9.0,6.0,8.0,0.0,7.0
G,2.0,2.0,3.0,3.0,2.0,6.0,7.0,5.0,6.0,9.0,7.0,10.0,2.0,9.0,4.0,8.0
B,4.0,4.0,4.0,7.0,3.0,6.0,7.0,9.0,8.0,7.0,6.0,7.0,2.0,8.0,9.293666,10.0
R,2.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,5.0,9.0,4.0,7.0,2.0,7.0,4.0,11.0
C,3.0,7.0,4.0,5.0,3.0,6.0,7.0,6.0,6.0,10.0,8.0,12.0,2.0,10.0,4.0,9.0
D,2.0,3.0,3.0,2.0,2.0,9.0,6.0,3.0,5.0,10.0,4.0,6.0,2.0,8.0,3.0,9.0
P,6.0,8.0,7.0,7.0,9.0,8.0,6.0,5.0,3.0,7.0,7.0,8.0,5.0,8.0,6.0,7.0
A,3.0,7.0,5.0,6.0,2.0,7.0,5.0,2.0,0.0,7.0,2.0,8.0,2.0,7.0,2.0,8.0
E,4.0,9.0,6.0,6.0,5.0,8.0,6.0,3.0,7.0,10.0,7.0,9.0,3.0,8.0,4.0,10.0
B,6.0,10.0,9.0,8.0,9.0,9.0,8.0,3.0,5.0,10.0,6.0,6.5365252,4.0,9.0,6.0,11.0
N,3.0,7.0,5.0,6.0,3.0,9.0,8.0,2.0,4.0,10.0,4.0,5.0,5.0,9.0,1.0,8.0
S,6.0,8.0,7.0,6.0,3.0,9.0,7.0,3.0,9.0,9.0,6.0,8.0,0.0,9.95626,5.0,9.0
H,4.0,5.0,7.0,4.0,3.0,8.0,7.0,3.0,6.0,10.0,4.0,8.0,3.0,8.0,3.0,8.0
W,3.0,3.0,4.0,3.0,2.0,6.0,9.0,3.0,3.0,10.0,7.0,6.0,4.0,10.0,2.0,7.0
T,3.0,5.0,5.0,5.0,4.0,7.0,8.0,6.0,6.0,7.0,7.0,9.0,4.0,6.0,7.0,8.0
N,3.0,6.0,5.0,5.0,2.0,7.0,7.0,15.0,2.0,6.0,6.0,8.0,6.0,8.0,0.0,8.0
M,4.0,4.0,7.0,4.0,4.0,6.0,5.0,4.0,4.0,10.0,9.0,10.0,6.0,5.0,2.0,8.0
D,3.0,4.0,2.0,3.0,3.0,7.0,7.0,6.0,5.0,7.0,6.0,7.0,2.0,8.0,2.0,8.0
C,4.0,7.0,5.0,4.0,3.0,5.0,7.0,5.0,6.0,12.0,8.0,12.0,2.0,10.0,3.0,8.0
D,3.0,7.0,4.0,5.0,4.0,7.0,8.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,2.0,8.0
Q,7.0,15.0,7.0,8.0,4.0,9.0,5.956077,4.0,7.0,11.0,5.0,10.0,3.0,8.0,8.0,11.0
E,6.0,10.0,9.0,8.0,8.0,9.0,7.0,3.0,8.0,11.0,5.0,8.0,4.0,8.0,6.0,10.0
X,4.0,8.0,5.0,6.0,5.0,7.0,7.0,4.0,7.0,6.0,5.0,8.0,2.0,8.0,6.0,8.0
N,5.0,10.0,6.0,8.0,5.0,7.0,7.0,13.0,1.0,6.0,6.0,8.0,6.0,8.0,0.0,8.0
G,5.0,6.3386207,6.0,7.0,3.0,6.0,7.0,6.0,5.0,9.0,8.0,10.0,2.0,8.0,5.0,10.0
W,4.0,5.0,6.0,6.0,3.0,6.0,7.0,3.0,1.0,7.0,9.0,8.0,7.0,9.0,0.0,8.0
I,1.0,0.0,0.0,1.0,0.0,6.0,7.0,2.0,6.0,7.0,6.0,10.0,0.0,8.0,3.0,9.0
B,3.0,10.0,4.0,8.0,6.0,7.488062,9.0,8.0,6.0,7.0,5.0,6.0,2.0,9.0,9.0,10.0
O,2.0,4.0,3.0,2.8809311,2.0,7.0,7.0,6.0,4.0,7.0,6.0,7.0,3.0,8.0,3.0,7.0
G,1.0,4.0,2.0,2.0,2.0,6.0,6.0,5.0,5.0,6.0,6.0,11.0,1.0,9.0,4.0,8.0
U,5.0,10.0,6.0,7.0,5.0,8.0,6.0,5.0,6.0,6.0,8.0,8.0,6.0,9.0,2.0,8.0
H,5.0,10.0,7.0,8.0,7.0,8.0,4.0,5.0,6.0,7.0,4.0,7.0,3.0,8.0,4.0,8.0
I,3.0,11.0,5.0,9.947642,6.0,7.0,7.0,0.0,6.0,8.0,6.0,7.0,2.0,8.0,4.0,7.0
I,1.0,10.0,0.0,7.0,0.0,7.0,7.0,5.0,3.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
D,3.0,8.0,3.0,6.9285884,3.0,5.0,7.0,11.0,7.0,6.0,5.0,5.0,3.0,8.0,3.0,8.0
T,6.0,9.0,8.0,8.0,9.0,7.0,7.0,4.0,7.0,7.0,6.0,9.0,5.0,8.0,9.0,5.0
U,4.0,3.0,4.0,6.0,2.0,8.0,4.0,14.0,5.0,7.0,12.0,8.0,3.0,9.0,0.0,8.0
Z,1.0,0.0,2.0,1.0,0.0,7.0,7.0,2.0,10.0,9.0,6.0,8.0,0.0,8.0,6.0,8.0
W,4.0,10.0,6.0,8.0,9.0,5.0,9.0,5.0,4.0,7.0,7.0,8.0,6.0,11.0,7.0,7.0
H,4.0,2.0,5.0,3.0,3.0,8.0,7.0,4.0,6.0,8.0,6.0,8.0,3.0,8.0,3.0,8.0
G,8.0,12.0,6.0,7.0,3.0,8.0,6.0,5.0,7.0,11.0,4.0,11.0,2.0,10.0,7.0,9.0
Y,3.0,9.0,3.0,7.0,1.0,8.0,10.0,1.0,4.0,7.0,11.0,8.0,0.0,9.0,0.0,8.0
L,2.0,4.0,3.0,2.0,1.0,7.0,3.0,2.0,7.0,7.0,2.0,10.0,0.0,7.0,2.0,8.0
O,5.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,4.0,8.0,6.0,8.0,3.0,8.0,3.0,8.0
X,3.0,6.0,5.0,3.7712405,5.0,9.0,8.0,2.0,5.0,7.0,6.0,6.0,3.0,8.0,7.0,7.0
W,5.0,10.0,8.0,8.0,5.0,4.0,10.0,5.0,2.0,10.0,9.0,8.0,7.0,10.0,0.0,8.0
Z,3.0,8.0,4.0,6.0,3.0,6.0,8.0,3.0,8.0,10.0,8.0,10.0,2.0,9.0,5.0,6.0
C,4.0,7.0,5.0,5.0,2.0,5.0,8.0,5.0,10.0,13.0,8.0,10.0,0.0,8.0,2.0,7.0
U,4.0,7.0,5.0,5.0,3.0,7.0,8.0,4.0,6.0,7.0,7.0,8.0,3.0,8.0,3.0,8.0
Y,6.0,10.0,6.0,6.0,2.0,9.0,9.0,5.0,3.0,5.0,9.0,7.0,3.0,11.0,3.0,6.0
T,8.0,11.0,7.0,8.0,5.0,7.0,7.0,5.0,8.0,10.0,6.0,9.0,3.0,7.0,8.0,6.0
A,6.0,9.0,9.0,8.0,9.0,9.0,4.0,3.0,3.0,9.0,4.0,8.0,7.0,6.0,6.0,6.0
U,5.0,10.0,7.0,8.0,5.0,7.0,7.0,3.0,3.0,5.0,5.0,8.0,3.0,7.0,1.0,8.0
B,4.0,6.0,5.0,7.0,3.0,6.0,8.0,9.0,7.0,8.0,6.0,7.0,2.0,8.0,8.0,10.0
Z,5.0,9.0,5.0,7.0,2.0,6.0,8.0,4.0,15.0,9.0,6.0,8.0,0.0,8.0,8.0,7.0
X,6.0,9.0,9.0,8.0,10.0,5.0,8.0,3.0,4.0,9.0,8.0,9.0,5.0,9.0,8.0,8.0
O,6.0,9.0,6.0,6.0,4.0,8.031212,8.0,5.0,6.0,8.0,6.0,7.0,4.0,9.0,4.0,8.0
I,3.0,7.0,5.0,5.0,3.0,7.0,9.0,0.0,7.0,13.0,6.0,7.0,0.0,8.0,1.0,7.0
Y,4.0,8.0,6.0,7.0,3.0,7.0,8.0,3.0,7.0,10.0,9.0,5.0,3.0,10.0,6.0,4.0
T,2.0,6.0,4.0,6.0,1.0,7.0,14.0,0.0,6.0,8.0,11.0,8.0,0.0,8.0,0.0,8.0
A,2.0,10.0,4.0,8.0,3.0,12.0,2.0,2.0,2.0,10.0,2.0,9.0,1.0,6.0,2.0,8.0
P,5.0,6.0,6.0,5.0,4.0,6.0,11.0,4.0,2.0,9.0,7.0,5.0,6.0,11.0,7.0,7.0
G,4.0,7.0,6.0,5.0,4.0,5.0966663,7.0,6.0,6.0,6.0,6.0,10.0,1.0,8.0,4.0,8.0
W,6.0,8.0,9.0,8.0,11.8046875,9.0,8.0,4.0,4.0,7.0,6.0,8.0,10.0,10.0,7.0,4.0
G,4.0,7.0,5.0,5.0,3.0,6.0,7.0,6.0,5.0,9.0,7.0,10.0,2.0,8.0,4.0,9.0
D,3.0,2.0,4.0,4.0,3.0,7.0,7.0,6.0,7.0,7.0,6.0,4.0,3.0,8.0,4.0,6.0
M,3.0,3.0,3.0,5.0,2.0,7.0,7.0,13.0,1.0,7.0,10.0,8.0,7.0,6.0,0.0,8.0
Z,5.0,10.0,6.0,8.0,6.0,6.0,9.0,3.0,10.345391,10.0,6.0,8.0,0.0,8.0,6.0,7.0
X,5.0,10.0,6.0,8.0,3.0,7.0,8.0,2.0,7.0,9.0,6.0,8.0,3.0,8.0,4.0,6.0
T,2.0,1.0,2.0,1.0,1.0,7.0,12.0,1.0,7.0,7.0,11.0,9.0,0.0,9.0,1.0,8.0
M,3.0,5.0,5.0,3.0,4.0,10.39515,5.0,3.0,2.0,10.0,4.0,8.0,8.0,6.0,1.0,7.0
S,3.0,6.0,4.0,4.0,2.0,8.0,7.0,4.492829,10.0,5.0,6.0,6.0,0.0,8.0,8.0,7.0
W,7.0,7.0,7.0,5.0,5.0,6.0,9.0,4.0,2.0,7.0,6.0,7.0,8.0,10.0,3.0,4.0
Z,3.7394392,8.0,5.0,6.0,5.0,8.513617,7.0,4.0,4.0,7.0,5.0,6.0,2.0,8.0,9.112246,6.0
G,5.0,10.0,8.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,5.0,8.0,2.0,8.0,7.0,11.0
L,5.0,10.0,6.0,7.0,5.0,7.0,3.0,1.0,6.0,7.0,2.0,9.0,2.0,7.0,2.0,7.0
V,3.0,9.0,5.0,7.0,3.0,5.0,12.0,2.0,3.0,8.0,11.0,9.0,2.0,10.0,1.0,8.0
O,2.0,2.0,3.0,1.0,2.0,8.0,6.0,6.0,4.0,9.0,5.0,8.0,2.0,8.0,2.328085,8.0
J,2.0,3.0,4.0,4.0,2.0,9.0,6.0,5.0,5.0,13.0,4.0,9.0,1.0,7.0,1.0,8.0
G,6.0,10.0,6.0,8.0,3.0,7.0,6.0,8.0,8.0,6.0,6.0,8.0,2.0,7.0,7.0,11.0
T,4.0,6.0,5.0,5.0,4.0,6.0,8.0,3.0,8.0,8.0,6.0,8.0,3.0,8.0,6.0,5.0
E,3.0,7.0,4.0,5.0,2.0,3.0,7.0,6.0,9.0,7.0,6.0,13.0,0.0,8.0,7.0,8.0
T,3.0,6.0,4.0,7.0,1.0,5.0,15.0,1.0,6.0,9.0,11.0,6.0,0.0,8.0,0.0,8.0
A,1.0,3.0,3.0,2.0,1.0,10.0,5.0,2.0,2.0,9.0,3.0,8.0,1.0,6.0,2.0,8.0
K,4.0,9.0,6.0,7.0,5.0,7.0,8.0,5.0,5.0,7.0,6.0,8.0,3.0,6.0,8.0,12.0
H,4.0,9.0,6.0,6.0,3.0,7.0,8.0,9.0,8.0,7.0,7.0,11.0,3.0,8.0,4.0,8.165262
T,2.0,8.0,4.0,7.0,1.0,6.0,14.0,1.0,6.0,10.0,11.0,7.0,0.0,8.0,0.0,8.0
I,0.0,7.0,0.0,6.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
A,3.0,10.0,5.0,8.0,4.0,13.343141,3.0,3.0,3.0,10.0,2.0,8.0,1.0,6.0,2.0,8.0
F,5.0,8.0,7.0,5.0,3.0,7.0,9.0,4.1167684,5.0,13.0,6.0,5.0,3.0,8.0,3.0,5.0
S,5.0,9.0,7.0,7.0,4.0,9.0,6.0,3.0,6.0,10.0,2.0,6.0,3.0,8.0,6.0,10.0
I,0.0,0.0,0.0,1.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
O,2.0,1.0,3.0,1.0,1.0,8.0,7.0,7.0,5.0,7.0,5.0,8.0,2.0,8.0,3.0,8.0
Q,5.0,10.0,6.0,8.0,5.0,8.0,5.0,8.0,6.0,6.0,6.0,9.0,2.0,8.0,4.0,8.0
N,4.0,6.0,5.0,4.0,2.0,7.0,7.0,10.0,2.0,5.0,7.0,8.0,5.0,8.0,0.0,8.0
E,4.0,10.0,4.0,8.0,3.0,3.0,7.0,6.0,10.0,7.0,6.0,14.0,0.0,8.0,7.0,7.0
E,6.0,7.0,7.0,6.0,7.0,7.0,5.0,5.0,4.0,7.0,7.0,8.0,6.0,11.0,9.0,10.0
I,5.0,11.0,6.0,8.0,3.0,7.0,7.0,0.0,9.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0
Z,3.0,4.8273444,2.0,3.0,1.0,7.0,7.0,3.0,11.0,7.0,6.0,8.0,0.0,8.0,8.0,8.0
O,3.0,7.0,4.0,5.0,2.0,7.0,7.0,7.0,4.0,7.0,6.0,9.0,4.0,8.0,4.0,7.0
D,2.0,4.0,4.0,3.0,2.0,9.0,7.0,4.0,6.0,10.0,4.0,5.0,2.0,8.0,3.0,9.0
K,5.0,7.0,8.0,5.0,7.0,7.0,7.0,1.0,6.0,10.0,4.0,8.0,5.0,7.0,4.0,9.0
V,5.0,6.0,5.0,6.0,4.0,7.0,7.0,8.0,6.0,6.0,5.0,6.0,4.0,9.0,5.0,10.0
S,3.0,8.0,4.0,5.0,3.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,0.0,8.0,9.0,8.0
I,2.0,5.0,3.0,3.0,2.0,8.0,6.0,0.0,7.0,12.0,6.0,9.0,0.0,8.0,1.0,8.0
E,5.0,7.0,5.0,8.0,3.0,3.0,8.0,6.0,10.0,7.0,6.0,14.0,0.0,8.0,7.0,5.0
J,2.0,5.0,2.873022,3.0,1.0,10.0,5.0,3.0,5.0,11.0,4.0,9.0,1.0,6.0,1.0,7.0
D,3.0,5.0,4.0,4.0,4.0,8.0,7.0,4.0,4.0,7.0,6.0,7.0,3.0,8.0,6.0,6.0
P,5.0,11.0,7.0,7.0,4.0,6.0,8.0,6.0,5.0,11.0,6.0,6.0,2.0,10.0,3.0,9.0
B,4.0,7.0,5.0,5.0,5.0,8.0,8.0,4.803151,6.0,10.0,6.0,7.0,3.0,9.0,6.0,10.0
Y,2.0,0.0,2.0,0.0,0.0,7.0,10.0,4.0,1.0,7.0,11.0,8.0,1.0,11.0,0.0,8.0
N,7.0,9.0,10.0,7.0,4.0,6.0,10.0,3.0,5.0,10.0,7.0,8.0,6.0,8.0,1.0,8.0
W,5.0,10.0,8.0,8.0,7.0,7.0,9.0,6.0,2.0,8.0,7.0,7.0,5.0,10.0,2.0,10.0
F,4.0,3.0,4.0,6.0,2.0,1.0,14.0,6.0,4.0,12.0,9.0,5.0,0.0,8.0,1.0,5.1071267
D,6.0,11.0,6.0,8.0,5.316968,5.0,8.0,11.0,7.0,7.0,6.0,6.0,3.0,8.0,4.0,8.0
X,4.0,9.0,5.0,6.0,5.0,8.0,7.0,4.0,8.0,6.0,6.0,6.0,2.0,8.0,6.0,7.0
D,2.0,5.0,3.0,4.0,3.0,7.0,7.0,5.0,6.119987,6.0,5.0,4.0,2.0,8.0,4.0,8.0
D,6.0,10.0,8.0,8.0,6.0,10.0,6.0,4.0,7.0,10.0,4.0,6.0,3.0,8.0,3.0,8.0
H,2.0,3.0,4.0,2.0,2.0,7.0,8.0,3.0,6.0,10.0,6.0,8.0,3.0,8.0,3.0,7.0
F,5.0,9.0,8.0,7.0,4.0,7.0,10.0,1.0,6.0,13.0,6.0,5.0,2.0,9.0,2.0,8.0
V,7.0,7.0,6.0,6.0,2.0,6.0,11.0,5.0,4.0,10.0,11.0,7.0,3.0,10.0,1.0,8.0
N,3.0,7.223359,4.0,6.0,3.0,7.0,7.0,12.0,1.0,6.0,6.0,8.0,6.0,8.0,0.0,8.0
R,6.0,10.0,7.0,8.0,6.0,8.0,9.0,6.0,7.0,7.0,6.0,7.0,5.0,8.0,7.0,10.0
S,3.0,9.0,4.0,7.0,2.0,7.0,7.0,6.0,9.0,2.0,6.0,8.0,0.0,8.0,9.0,8.0
