lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
D,3.0,5.0,4.0,3.0,3.0,9.0,7.0,3.0,6.0,11.0,5.0,6.0,3.0,8.0,3.0,9.0
E,3.0,3.0,4.0,3.0,3.0,7.0,7.0,5.0,8.0,7.0,6.0,9.0,2.0,8.0,6.0,9.0
X,4.0,10.0,6.0,8.0,3.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
Z,3.0,6.0,6.0,4.0,3.0,8.0,6.0,3.0,9.0,12.0,5.0,8.0,2.0,8.0,6.0,9.0
M,6.0,11.0,9.0,8.0,9.0,7.0,6.0,7.0,4.0,7.0,7.0,8.0,9.169416,6.0,3.0,9.0
M,6.0,9.0,8.0,7.0,9.0,9.0,7.0,5.0,4.0,7.0,7.0,8.0,8.0,8.0,2.0,7.0
D,2.0,4.0,4.0,3.0,2.0,8.0,7.0,5.0,6.0,10.0,5.0,6.0,2.0,8.0,3.0,8.0
O,3.0,7.0,3.0,5.0,3.0,7.0,7.0,8.0,3.0,6.0,5.0,8.0,4.0,8.0,2.0,8.0
L,3.0,8.0,4.0,6.0,3.0,4.0,4.0,2.0,8.0,4.0,1.0,9.0,0.0,7.0,1.0,5.0
Y,5.0,8.0,5.0,6.0,3.0,3.0,10.0,2.0,7.0,11.0,11.0,7.0,1.0,11.0,3.0,4.0
R,3.0,5.0,5.0,3.0,3.0,8.0,6.0,4.0,5.0,10.0,6.0,7.0,2.0,8.0,3.0,10.0
P,4.0,7.0,5.0,4.0,2.0,8.0,9.0,4.0,4.0,12.0,5.0,4.0,2.0,9.0,4.0,8.0
L,2.0,2.0,2.0,3.0,1.0,6.0,4.0,2.0,8.0,6.0,2.3350737,9.0,0.0,7.0,3.0,8.0
D,3.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0,3.0,7.0,5.0,6.0,4.0,7.0,7.0,7.0
Q,2.0,2.0,3.0,3.0,2.0,8.0,7.0,7.0,5.0,6.0,6.0,8.0,3.0,8.0,4.0,8.0
K,8.048353,13.0,9.449288,8.0,6.0,8.0,6.0,2.0,7.0,10.0,4.0,9.0,5.0,6.0,4.0,8.0
V,7.0,10.0,7.0,7.0,3.0,4.0,10.0,3.0,4.0,9.0,11.0,7.0,4.0,11.0,2.0,6.0
T,6.0,9.0,7.0,7.0,4.0,5.0,11.200999,2.0,8.0,11.0,10.0,4.0,1.0,11.0,2.0,4.0
O,4.0,9.0,3.0,4.0,3.0,7.0,7.0,6.0,4.0,10.0,6.0,9.0,4.0,8.0,5.0,7.0
A,4.0,9.0,7.0,8.0,5.9186435,12.0,3.0,2.0,2.0,9.0,3.0,9.0,6.0,6.0,4.0,8.0
S,3.0,5.0,4.0,7.0,2.0,8.0,7.0,6.0,9.0,5.0,6.0,7.0,0.0,8.0,9.0,8.0
D,4.0,8.0,6.0,6.0,3.0,7.0,7.0,4.0,7.0,9.0,4.0,7.0,4.0,8.0,4.0,8.0
I,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
N,3.0,6.0,3.0,4.0,2.0,7.0,7.0,12.574604,1.0,6.0,6.0,8.0,5.0,8.0,0.0,8.0
C,4.0,8.0,4.0,6.0,2.0,6.0,7.0,9.0,9.0,10.0,8.0,10.475632,2.0,12.0,4.0,9.0
Z,6.0,11.0,8.0,8.0,6.0,7.0,7.0,5.0,11.0,7.0,6.0,10.0,1.0,9.0,8.0,9.0
P,4.0,9.0,6.0,7.0,5.0,7.0,9.0,6.0,6.0,9.0,7.0,3.0,1.0,10.0,4.0,7.0
M,7.0,10.0,7.0,5.0,4.0,7.0,9.0,5.0,5.0,4.7458634,5.0,10.0,9.0,8.0,2.0,7.0
Z,3.0,6.0,5.0,3.0,2.0,7.0,7.0,2.0,9.0,12.0,6.0,8.0,1.0,8.0,5.0,8.0
K,4.0,6.0,5.0,5.0,4.0,6.0,7.342792,3.0,5.0,6.0,3.0,9.0,4.0,4.0,4.0,8.0
L,3.0,7.0,5.0,5.0,5.0,7.0,8.0,3.0,4.0,7.0,6.0,9.0,4.463022,11.0,5.0,6.0
Z,2.0,5.0,2.1974716,3.0,2.0,7.0,7.0,4.0,8.0,6.0,6.0,8.0,1.0,8.0,7.0,8.0
G,5.0,10.0,7.0,8.0,8.0,8.0,7.0,5.0,2.0,7.0,6.0,9.0,6.0,7.0,8.0,11.0
W,6.0,8.0,8.0,6.0,13.4159155,9.0,7.0,5.0,3.0,7.0,6.0,8.0,11.077442,11.0,3.0,5.0
W,6.0,6.0,6.0,4.0,3.0,3.0,10.0,3.0,2.0,10.0,11.0,9.0,7.0,10.0,1.0,7.0
J,4.0,5.0,4.0,7.0,2.0,13.0,2.0,7.0,5.0,14.0,2.0,11.0,0.0,6.0,0.0,8.0
E,5.0,11.0,7.0,8.0,5.0,7.0,8.0,7.0,9.0,7.0,7.0,7.0,3.0,8.0,4.0,8.0
U,3.0,5.0,4.0,7.0,4.0,8.0,7.0,8.0,1.0,7.0,8.0,8.0,3.0,8.0,0.0,8.0
O,2.0,4.0,3.0,2.0,2.0,8.0,7.0,6.0,5.0,8.0,5.0,8.0,2.0,8.0,3.0,8.0
T,6.0,11.0,6.0,6.0,3.0,7.0,9.0,2.0,7.0,11.0,6.0,6.0,2.0,10.0,4.0,6.0
D,3.0,2.0,3.0,4.0,3.0,7.0,7.0,5.0,5.0,7.0,6.0,5.0,4.0,8.0,3.0,7.0
N,5.0,9.0,5.0,6.0,4.0,7.0,7.0,14.0,1.0,6.0,6.0,8.0,5.0,8.0,0.0,8.0
Y,4.0,5.0,6.0,7.0,1.0,7.0,11.0,2.0,3.0,7.0,12.0,8.0,1.0,10.0,0.0,8.0
P,2.0,3.0,4.0,2.0,2.0,7.0,10.0,4.0,3.0,11.0,5.0,3.0,1.0,9.0,3.0,8.0
G,1.0,0.0,1.0,0.0,1.0,7.0,7.0,6.0,5.0,6.0,6.0,9.0,1.0,8.0,5.0,10.0
T,2.0,8.0,4.0,6.0,1.0,6.0,14.0,0.0,6.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0
K,4.0,7.0,6.0,5.0,5.0,7.0,7.0,2.0,4.0,7.0,4.0,8.0,5.0,8.0,6.0,8.0
T,2.0,5.0,4.0,4.0,1.0,10.0,15.0,1.0,5.0,4.0,11.0,9.0,0.0,8.0,0.0,8.0
B,3.0,3.0,4.0,4.0,2.0,6.0,7.0,8.0,6.493248,6.0,6.0,6.0,2.0,8.0,9.0,10.0
I,4.0,10.0,7.0,8.0,8.0,8.0,6.0,0.0,5.0,8.0,5.0,5.0,3.0,8.0,6.0,5.0
P,3.0,6.0,5.0,4.0,4.0,8.0,7.0,2.0,6.0,12.0,6.0,5.0,1.0,9.0,3.0,8.0
W,6.0,11.0,8.0,8.0,8.0,5.0,10.0,2.0,3.0,8.0,8.0,8.0,9.0,13.008936,3.0,5.0
D,3.0,7.0,5.0,5.0,4.0,8.0,7.0,4.0,6.0,10.0,5.0,5.0,3.0,8.0,3.0,8.0
V,2.0,4.0,3.0,4.0,1.0,4.0,12.0,3.0,2.0,10.0,10.0,8.0,2.0,10.0,1.0,8.0
D,8.0,14.0,7.0,7.0,5.0,8.0,6.0,5.5093894,8.0,11.0,5.0,7.0,6.0,8.0,7.0,7.0
Q,4.0,7.0,5.0,8.0,4.0,7.0,10.0,4.0,3.0,6.0,10.0,11.0,3.0,9.0,5.0,8.0
G,4.0,7.0,5.0,5.0,3.0,9.0,6.0,5.0,6.0,7.0,5.0,10.0,2.0,8.0,4.0,11.0
H,4.0,7.0,5.0,5.0,4.0,8.0,9.0,7.0,6.0,7.0,6.0,5.0,3.0,8.0,3.0,6.0
J,2.0,7.0,3.0,4.0,2.0,9.0,6.0,5.0,6.0,12.0,5.0,9.0,1.0,6.0,1.0,6.0
E,3.0,8.0,4.0,6.0,2.0,3.0,8.0,6.0,10.0,7.0,6.0,15.0,0.0,8.0,7.0,7.0
G,4.0,7.0,5.0,5.0,2.0,8.0,6.0,8.0,8.0,7.0,5.0,11.0,2.0,8.0,5.0,11.0
Q,6.0,9.0,7.0,10.927378,7.0,8.0,6.0,7.0,3.0,6.0,8.0,10.0,4.0,8.0,8.0,10.0
R,3.0,3.0,5.0,3.0,3.0,7.0,7.0,5.0,5.0,7.0,5.0,6.0,5.0,7.0,4.0,7.0
U,5.0,8.0,6.0,6.0,6.0,8.0,7.0,5.0,4.0,7.0,7.0,8.0,7.0,8.0,3.0,10.0
D,3.0,6.0,4.0,5.0,3.0,6.0,7.0,8.0,7.0,7.0,6.0,5.0,3.0,8.0,4.0,8.0
F,6.0,10.0,9.0,8.0,5.0,7.0,10.0,2.0,6.0,13.0,6.0,5.0,2.0,9.0,3.0,7.0
X,5.0,8.0,6.0,8.0,7.0,7.0,8.0,2.0,5.0,7.0,6.0,8.0,3.0,9.0,8.0,8.0
X,3.0,4.0,5.0,2.0,2.0,7.0,7.0,2.0,8.378619,10.0,7.0,8.0,2.0,8.0,3.0,7.0
K,4.0,4.0,4.0,6.0,3.0,4.0,7.0,8.0,2.0,7.0,6.0,11.0,4.0,8.0,2.0,10.0
S,4.0,9.0,5.0,7.0,5.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,3.0,8.0,9.0,8.0
L,4.0,7.0,5.0,5.0,5.0,7.0,7.0,3.0,5.0,7.0,7.0,10.0,4.0,11.0,7.0,10.0
Z,3.0,7.0,5.0,5.0,2.0,7.0,7.0,3.0,13.249586,10.0,6.0,8.0,0.0,8.0,8.0,8.0
W,6.0,8.0,7.0,5.0,5.0,8.0,10.0,5.0,3.0,7.0,8.0,6.0,8.0,10.0,3.0,6.0
D,2.0,0.0,2.0,0.0,1.0,7.0,7.0,7.0,6.0,7.0,6.0,5.887088,2.0,8.0,3.0,7.0
R,6.0,9.0,5.0,6.0,3.0,6.0,12.0,8.0,2.0,8.0,4.0,9.0,3.0,7.0,6.0,10.0
P,3.0,6.0,3.0,4.0,3.0,5.0,10.0,8.0,3.0,9.0,6.0,5.0,2.0,10.0,3.0,8.0
W,3.0,3.0,4.0,4.0,3.0,7.0,8.0,3.0,1.0,7.0,8.0,8.0,7.0,10.0,0.0,8.0
Q,6.0,10.0,6.0,6.0,4.0,8.0,6.0,4.0,6.239254,10.0,4.0,7.0,3.0,8.0,7.0,8.0
F,3.0,8.0,4.0,6.0,2.0,1.0,12.0,4.0,4.0,12.0,10.0,8.0,0.0,8.0,2.0,7.0
C,7.0,11.0,8.0,8.0,5.0,6.0,7.0,8.0,7.0,10.0,8.0,12.0,2.0,11.0,3.0,9.0
K,3.0,6.0,5.0,4.0,4.0,3.0,9.0,2.0,5.0,9.0,9.0,10.0,3.0,8.0,3.0,6.0
R,2.0,3.0,4.0,2.0,2.0,7.0,8.0,3.0,5.0,7.0,4.0,7.0,4.0508127,7.0,4.0,8.0
O,2.0,1.0,3.0,3.0,2.0,8.0,7.0,8.0,5.0,7.0,6.0,8.0,2.0,8.0,3.0,8.0
B,3.0,8.0,4.0,6.0,3.0,6.0,6.0,9.0,7.0,7.0,8.0,7.0,2.0,9.0,8.0,10.0
D,4.0,7.0,5.0,5.0,4.0,7.0,7.0,6.0,6.0,7.0,6.0,4.0,4.0,8.0,4.0,6.0
Y,8.0,14.0,8.0,8.0,4.0,7.0,8.0,1.0,4.0,11.0,11.0,8.0,5.0,9.0,0.0,8.0
H,5.0,5.0,5.0,8.0,2.0,7.0,7.0,15.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0
N,3.0,4.0,4.0,3.0,2.0,7.0,8.0,5.0,4.0,7.0,6.0,7.0,5.0,8.0,3.0,8.0
D,3.0,7.0,5.0,5.0,4.0,10.0,7.0,3.0,5.0,10.0,4.0,5.0,3.0,8.0,3.0,8.0
A,2.0,5.2270203,4.0,4.0,2.0,10.0,2.0,3.0,2.0,9.0,2.0,7.0,1.0,6.0,2.0,8.0
S,4.0,8.0,5.0,6.0,4.0,8.0,8.0,4.0,8.0,11.0,5.0,7.0,2.0,8.0,5.0,7.0
U,2.0,3.0,3.0,3.0,2.0,6.9404163,8.0,4.3332806,5.0,9.0,7.0,9.0,3.0,9.0,2.0,6.0
T,3.0,5.0,4.0,4.0,2.0,6.0,12.301085,3.0,7.0,7.0,11.0,8.0,1.0,11.0,1.0,7.0
J,2.0,4.0,3.0,6.0,1.0,13.867608,2.0,8.0,5.0,14.0,3.0,11.0,0.0,7.0,0.0,8.0
E,4.0,7.0,5.0,5.0,6.0,6.0,8.0,6.0,5.0,7.0,5.6894736,10.0,2.0,8.0,6.0,10.0
E,4.0,6.7509956,4.0,4.0,4.0,7.0,7.0,4.0,6.0,7.0,7.0,9.0,3.0,8.0,6.0,9.0
Y,2.0,3.0,3.0,3.0,1.0,6.0,9.0,2.0,5.0,7.0,11.0,9.0,1.0,11.0,2.0,9.0
P,4.0,6.0,6.0,4.0,4.0,7.0,11.0,4.0,4.0,12.0,5.0,3.0,1.0,10.0,3.0,8.0
U,4.0,7.0,6.0,5.0,4.0,5.0,8.0,6.0,7.0,7.0,9.0,9.0,3.0,9.0,1.0,7.0
J,2.0,9.0,3.0,6.0,2.0,8.0,7.0,1.0,6.0,11.0,4.0,9.0,0.0,5.955919,1.0,6.0
V,4.0,8.0,4.0,6.0,2.0,3.0,12.0,3.0,3.0,10.0,11.0,8.0,3.0,10.0,1.0,7.0
F,4.0,7.0,6.0,5.0,2.0,6.0,12.0,2.0,6.0,13.0,6.0,4.0,1.0,10.0,2.0,6.0
Y,10.0,15.0,8.579284,8.0,4.0,6.0,7.0,4.0,2.0,9.0,9.0,5.0,4.0,9.805883,3.0,5.0
P,2.0,1.0,2.0,2.0,1.0,6.0,9.0,6.0,4.0,8.0,7.0,3.0,1.0,9.0,4.0,6.0
C,4.0,5.0,4.0,4.0,3.0,7.0,8.0,6.0,6.0,7.0,8.0,11.0,4.0,9.0,5.0,9.0
K,2.0,3.0,3.0,2.0,1.0,5.0,7.0,2.0,5.0,10.0,7.0,11.0,3.0,8.0,2.0,8.0
Y,7.0,10.0,8.0,8.0,3.0,3.0,10.0,3.0,7.0,12.0,11.0,6.0,1.0,11.0,3.0,5.0
P,6.0,10.0,8.0,8.0,4.0,5.0,12.015944,8.0,2.0,11.0,5.0,3.0,1.0,11.0,3.0,8.0
A,7.0,11.0,6.0,6.0,3.0,9.0,1.7931732,2.0,2.0,7.0,4.0,10.0,4.0,5.0,4.0,8.0
Z,5.0,6.0,5.0,8.0,4.0,7.0,8.0,5.0,2.0,10.0,6.0,6.0,2.0,8.0,10.0,6.0
L,5.0,10.0,6.0,8.0,3.0,3.0,3.0,3.0,9.0,4.0,0.0,7.0,0.0,7.0,1.0,6.0
T,6.0,10.0,5.0,8.0,4.0,6.0,12.0,4.0,6.0,12.0,9.0,4.522895,3.0,12.047623,2.0,5.0
F,4.0,10.0,6.0,8.0,8.0,8.0,9.0,4.0,4.0,7.0,7.0,6.0,4.0,8.105538,5.0,4.0
Y,7.0,11.0,9.0,8.0,4.0,5.0,10.0,1.0,7.0,9.0,11.0,4.0,1.0,11.0,3.0,5.0
T,3.0,5.0,3.0,3.0,2.0,5.0,12.0,3.0,6.0,11.0,9.0,4.0,1.0,11.0,1.0,5.0
D,6.0,11.0,8.0,8.0,7.0,8.0,7.0,5.0,8.0,7.0,5.0,7.0,6.0,8.0,4.0,8.0
F,3.0,9.0,3.1022778,6.0,1.0,1.0,12.0,5.0,4.0,12.0,11.0,8.0,0.0,8.0,2.0,6.0
N,5.0,9.0,7.0,7.0,5.0,8.0,7.0,7.0,6.0,7.0,6.0,5.0,4.0,8.0,2.0,7.0
R,6.0,8.0,8.0,6.0,5.3929815,8.0,9.0,6.0,5.0,9.0,4.0,6.0,3.0,7.0,5.0,11.0
V,6.0,9.0,6.0,7.0,3.0,3.0,12.0,4.0,4.0,10.0,12.0,8.0,2.0,10.0,1.0,8.0
P,3.0,5.0,5.0,4.0,3.0,7.0,8.0,1.0,5.0,12.0,7.0,6.0,1.0,10.0,3.0,9.0
B,2.0,1.0,3.0,1.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,6.0,1.0,8.0,4.0,9.0
G,4.0,11.0,5.0,8.0,4.0,5.0,7.0,5.0,4.0,10.0,8.0,10.0,2.0,8.0,5.0,10.0
Q,1.0,0.0,2.0,1.0,0.0,8.0,7.0,6.0,4.0,6.0,6.0,9.0,2.0,8.0,3.0,9.0
G,5.0,10.1198015,7.0,8.0,3.0,7.0,5.0,7.0,9.6112995,6.0,5.0,10.0,1.0,9.0,6.0,11.0
U,3.0,5.0,4.0,4.0,1.0,7.0,6.0,11.0,6.0,7.0,12.0,8.0,3.0,9.0,0.0,8.0
Y,4.0,11.0,6.0,8.0,1.0,7.0,10.0,2.0,2.0,8.0,13.0,8.0,1.0,11.0,0.0,8.0
K,3.0,5.0,5.0,4.0,3.0,7.0,7.0,2.0,6.0,8.0,7.0,8.0,3.0,8.0,3.0,6.0
B,4.0,6.0,4.0,4.0,3.0,7.0,7.0,5.0,5.0,8.0,6.0,7.0,3.0,8.0,4.0,8.0
A,1.0,4.0,2.35899,3.0,1.0,11.0,2.0,2.0,2.0,10.0,2.0,9.0,1.0,6.0,2.0,8.0
H,3.0,1.0,4.0,1.0,2.0,8.0,6.0,5.0,5.0,8.0,6.0,8.0,3.0,8.0,3.0,7.0
E,4.0,10.0,4.0,8.0,2.0,3.0,7.0,6.0,11.0,7.0,7.0,14.348634,0.0,8.0,6.0,7.0
G,3.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,6.0,7.0,6.0,11.0,2.0,9.0,5.0,7.0
V,4.0,6.0,6.0,4.0,3.0,6.0,12.0,2.0,3.0,8.0,11.0,9.0,3.0,10.0,1.0,8.0
H,3.0,6.0,5.0,4.0,3.0,4.0,10.0,4.0,5.0,10.0,10.0,8.0,3.0,9.0,3.0,6.0
G,2.0,4.0,4.0,2.0,2.0,7.0,7.0,6.0,6.0,6.0,6.0,11.0,2.0,9.0,4.0,9.0
L,3.0,7.0,4.0,4.0,2.0,6.0,4.0,1.0,8.0,8.0,3.0,10.0,0.0,7.0,3.0,7.0
F,2.0,5.0,3.0,4.0,2.0,5.0,10.0,5.0,5.0,11.0,9.0,5.0,1.0,10.0,3.0,6.0
X,3.0,4.0,5.0,6.0,2.0,8.0,7.0,4.0,9.0,6.0,6.0,8.0,2.0,8.0,6.0,8.0
W,3.0,7.0,6.0,5.0,5.0,7.0,11.0,2.0,2.0,7.0,8.0,8.0,6.0,12.0,1.0,8.0
V,7.0,13.0,6.0,7.0,4.0,6.0,10.0,4.0,5.0,10.0,8.0,5.0,3.0,10.0,3.0,8.0
Q,3.0,4.0,4.0,5.0,3.0,8.0,7.0,6.0,3.0,7.0,7.0,10.0,2.0,9.0,4.0,9.0
C,2.0,1.0,2.0,2.0,1.0,5.0,7.0,6.0,9.0,7.0,6.0,14.0,0.0,8.0,4.0,7.0
M,6.0,8.0,9.0,6.0,7.0,7.0,6.0,5.0,5.0,7.0,7.0,8.0,11.721526,6.0,4.0,6.0
P,6.0,11.0,5.8470535,6.0,3.0,6.0,10.0,5.0,4.0,12.0,6.0,5.0,4.0,9.0,5.0,7.0
A,2.0,3.0,4.0,2.0,2.0,10.0,2.0,1.0,2.0,8.0,2.0,9.0,2.0,6.0,2.0,8.0
C,3.0,7.0,4.0,6.0,5.0,5.0,6.0,3.0,5.0,7.0,6.0,12.0,4.0,10.0,7.0,8.0
U,5.0,9.0,5.0,7.0,2.0,7.0,4.23537,13.0,5.0,6.0,14.999203,8.0,3.0,9.0,0.0,8.0
K,4.0,5.0,5.0,4.0,5.0,5.0,7.0,3.0,4.0,7.0,5.0,9.0,3.0,6.0,8.259558,8.0
B,6.0,10.0,8.0,8.0,6.0,6.0,7.0,5.0,6.0,10.0,7.0,7.0,3.0,8.0,8.0,6.0
N,5.0,7.0,6.0,5.0,4.0,8.0,9.0,5.0,4.0,7.0,5.0,6.0,7.0,8.0,4.0,6.0
T,3.0,7.0,4.0,4.0,2.0,7.0,12.0,0.0,6.0,7.0,10.0,8.0,0.0,8.0,0.0,8.0
P,3.0,3.0,3.0,3.0,2.0,5.0,11.0,8.0,2.0,10.0,6.0,4.0,1.0,10.0,4.0,8.0
Y,3.0,6.0,4.0,4.0,2.0,9.0,8.0,4.0,1.0,6.0,11.0,8.0,3.0,10.0,0.0,8.0
Z,3.0,8.0,5.0,6.0,6.0,7.0,8.0,3.0,8.0,8.0,6.0,9.0,1.0,8.0,9.0,8.0
V,6.0,10.0,7.0,7.0,4.0,3.3577185,12.0,4.0,3.0,10.0,11.0,7.0,3.0,10.0,1.0,8.0
B,4.0,7.0,6.0,6.0,6.0,8.0,6.0,5.0,4.0,7.0,6.0,9.0,7.0,8.0,5.0,7.0
I,1.0,4.0,3.0,3.0,1.0,7.0,7.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0
Q,9.0,9.0,8.0,10.73898,8.0,7.0,7.0,6.0,2.2749224,7.0,8.0,11.0,5.0,9.0,9.0,7.0
X,6.0,11.0,6.0,7.0,3.0,8.0,6.0,3.0,5.0,8.0,5.0,7.0,4.0,8.0,4.0,8.0
B,3.0,5.0,4.0,4.0,5.0,8.0,7.0,6.0,4.0,7.0,6.0,8.0,5.0,8.0,6.0,9.0
M,6.0,10.0,9.0,8.0,11.0,9.0,8.0,5.0,4.0,7.0,6.0,8.0,8.0,8.0,6.0,7.0
R,3.0,6.0,5.0,4.0,3.0,5.0,8.0,6.0,4.0,6.0,5.0,8.0,3.0,7.0,5.0,9.0
Q,3.0,6.0,5.0,5.0,5.0,7.0,7.0,5.0,4.0,6.0,7.0,9.0,4.0,9.0,8.0,9.0
X,2.0,8.0,4.0,6.0,2.0,7.0,7.0,4.0,7.0,6.0,6.0,8.0,3.0,8.0,6.0,8.0
R,2.0,1.0,3.0,2.0,2.0,7.0,8.0,4.0,5.0,6.0,5.0,7.0,2.0,6.0,3.0,8.0
U,4.0,6.0,5.0,5.0,2.0,5.0,8.0,6.0,8.0,8.0,10.0,9.0,3.0,9.0,1.0,7.0
Y,5.0,7.0,6.0,5.0,2.0,3.0,9.0,2.0,7.0,11.0,11.0,8.0,1.0,10.0,2.0,7.0
I,1.0,2.0,1.0,3.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,0.0,8.0,2.0,7.0
L,4.0,10.0,3.0,5.0,3.0,8.0,4.0,5.0,4.0,10.0,5.0,11.964316,3.0,7.0,7.0,9.0
K,6.0,9.0,9.0,7.0,6.0,3.0,8.0,3.0,8.0,11.0,13.0,12.0,3.0,8.0,4.0,4.0
L,7.0,14.0,6.0,7.0,3.0,6.0,7.0,5.0,7.0,11.0,6.0,12.0,2.0,8.0,6.0,8.0
D,4.0,9.0,5.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,3.0,8.0,3.0,7.0
I,1.0,4.0,1.0,2.0,0.0,7.0,7.0,1.0,8.0,11.0,6.0,9.0,0.0,8.0,2.0,8.0
J,2.0,8.0,4.0,6.0,3.0,10.0,6.0,1.0,4.0,9.0,4.0,7.0,3.0,8.0,4.0,6.0
K,7.0,10.0,9.0,7.0,5.0,4.0,8.0,2.0,7.0,10.0,10.0,11.0,3.0,8.0,3.0,5.0
N,4.0,8.0,6.0,6.0,4.0,8.0,10.0,7.0,4.0,6.0,6.0,9.0,3.0,7.0,4.0,5.0
C,4.0,7.0,5.0,5.0,2.0,4.0,8.0,5.0,7.0,10.0,10.0,13.0,2.0,8.0,3.0,7.0
E,4.0,8.0,6.0,6.0,6.0,7.0,7.0,4.0,8.0,7.0,6.0,8.0,3.0,8.0,6.0,7.0
P,5.0,11.0,7.0,8.0,5.0,10.0,7.0,2.0,7.0,12.0,4.0,5.0,2.0,9.0,4.0,10.0
C,5.0,9.0,6.0,6.0,3.0,6.0,7.0,7.0,8.631912,7.0,6.0,14.0,1.0,8.0,4.0,9.0
J,1.0,0.0,1.0,0.8592223,0.0,11.0,5.0,4.0,3.0,12.0,5.0,10.0,0.0,7.0,0.0,7.0
O,2.0,6.0,2.0,4.0,2.0,7.0,7.0,7.0,3.0,10.0,6.0,8.0,3.0,8.0,2.0,7.0
V,3.0,3.0,4.0,3.0,1.0,7.0,12.0,2.0,3.0,7.0,11.0,9.0,2.0,10.0,1.0,8.0
Y,7.0,11.0,7.0,8.0,3.0,3.0,10.0,5.0,7.0,12.0,11.0,5.0,2.0,11.0,3.0,4.0
P,6.0,9.0,5.0,4.0,3.0,4.0,12.0,4.0,4.0,12.0,7.0,3.0,2.0,9.0,4.0,6.0
P,1.0,3.0,3.0,1.0,1.0,6.0,9.0,3.0,3.0,12.0,6.0,5.0,0.0,9.0,2.0,8.0
A,3.0,8.0,6.0,6.0,3.0,13.0,2.0,3.0,3.0,11.0,1.0,9.0,3.0,6.0,2.0,8.0
M,1.0,0.0,2.0,0.0,1.0,7.0,7.0,9.0,0.0,7.0,8.0,8.0,5.0,6.0,0.0,8.0
A,4.0,10.0,6.0,8.0,4.0,7.0,5.0,3.0,0.0,7.0,0.0,8.0,2.0,7.0,2.0,8.0
K,4.0,4.0,6.0,5.0,3.0,6.0,7.0,5.0,8.0,7.0,6.0,11.0,3.0,8.0,6.0,9.0
B,7.0,14.113839,6.0,8.0,6.0,8.0,9.0,5.0,5.0,9.0,6.0,6.0,4.0,8.0,8.0,8.0
T,2.0,4.0,2.0,2.0,1.0,9.0,11.0,3.0,6.0,5.0,11.0,8.0,2.0,11.0,1.0,8.0
X,8.0,10.0,10.039219,8.0,6.0,7.0,7.0,1.0,9.0,7.0,7.0,10.0,3.0,8.0,4.0,8.0
M,5.0,8.0,8.0,6.0,9.0,6.0,7.0,4.0,2.0,6.0,5.0,8.0,12.840777,7.0,4.0,7.0
G,4.0,10.0,4.0,8.0,3.0,7.0,8.0,8.0,6.0,6.0,7.0,9.0,2.0,7.0,5.0,11.0
G,3.0,6.0,4.0,4.0,2.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,2.0,9.0,4.0,8.0
S,4.0,9.0,5.0,6.0,4.0,7.0,8.0,5.0,8.0,5.0,5.0,6.0,0.0,7.0,9.0,7.0
M,4.0,7.0,6.0,5.0,5.0,10.0,7.0,5.0,5.0,6.0,7.0,5.0,6.0,7.0,3.0,5.0
M,5.0,10.0,7.0,8.0,3.0,5.0,6.0,4.0,5.0,9.0,10.0,9.0,6.0,6.0,2.0,8.0
L,4.0,7.0,5.0,5.0,4.0,7.0,6.0,4.0,7.0,5.0,4.0,8.0,3.0,7.0,3.0,8.0
U,3.0,5.0,3.0,3.0,2.0,6.0,8.0,6.0,7.0,7.0,8.0,10.0,3.0,9.0,3.0,6.0
D,4.0,7.0,5.0,5.0,3.0,10.0,6.0,3.0,7.0,11.0,4.0,7.0,3.0,8.0,3.0,9.0
Y,2.0,7.0,4.0,4.0,2.0,5.0,9.0,2.0,6.0,9.0,11.0,9.0,1.0,11.0,2.0,7.0
L,1.0,5.0,3.0,3.0,2.0,8.0,3.0,2.0,6.0,10.0,2.0,9.0,1.0,6.0,2.0,9.0
J,2.0,10.0,4.0,8.0,4.0,9.0,6.0,2.0,5.0,10.0,4.0,8.0,1.0,6.0,2.0,6.0
G,6.0,9.0,6.0,4.0,3.0,6.0,7.0,5.0,5.0,10.0,7.0,9.0,4.0,8.0,6.0,9.0
F,2.0,6.0,3.0,4.0,2.0,4.0,11.0,3.0,4.0,10.0,8.0,6.0,0.0,8.0,3.0,8.0
Q,4.0,8.0,5.0,9.0,6.0,8.0,8.0,7.0,4.0,5.0,7.0,9.0,3.0,8.0,6.0,10.0
