lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
P,6.816518,10.0,9.0,8.0,5.0,5.0,12.0,7.0,3.0,11.0,6.0,3.0,1.0,10.0,3.0,8.0
P,4.0,8.0,4.0,6.0,2.0,5.0,9.0,8.0,4.0,8.0,6.0,9.0,2.0,10.0,5.0,8.0
V,5.0,10.0,7.0,8.0,9.0,6.0,7.0,6.0,5.0,7.0,6.0,8.0,7.0,9.0,8.0,9.0
A,4.0,8.0,7.0,6.0,4.0,11.0,3.0,2.0,2.0,9.0,2.0,8.0,2.0,6.0,3.0,8.0
K,6.0,10.0,6.0,6.463654,4.0,5.0,8.0,3.0,6.0,10.0,7.0,9.0,5.0,8.0,3.0,8.0
X,3.0,8.0,5.0,6.0,3.0,9.0,7.0,3.0,8.0,10.0,3.0,8.0,3.0,8.0,4.0,9.0
Y,4.0,7.0,6.0,6.0,6.0,9.0,7.0,4.0,4.0,7.0,7.0,7.0,6.0,8.0,6.0,5.0
O,5.0,10.0,7.0,8.0,8.0,8.0,9.0,5.0,3.0,7.0,6.0,6.0,11.0,10.0,7.0,7.0
M,5.0,10.0,6.0,7.0,5.0,7.0,6.0,11.0,2.0,7.0,9.0,8.0,8.0,6.0,0.0,8.0
O,7.0,12.0,6.0,7.0,4.0,6.0,10.0,7.0,5.0,10.0,8.0,6.0,4.1273513,9.0,5.0,9.229299
X,2.0,5.0,3.0,3.0,1.0,7.0,7.0,3.0,4.0,7.0,6.0,9.0,2.0,8.0,4.0,8.0
G,6.0,11.0,6.0,8.0,6.0,4.0,8.0,5.0,5.0,10.0,8.0,10.255905,2.0,9.0,4.0,10.0
D,4.0,7.0,4.0,5.0,3.0,5.0,7.0,9.0,8.399206,7.0,6.0,5.0,3.0,8.0,4.0,8.0
V,7.0,10.0,9.0,7.0,10.388402,8.0,6.0,5.0,4.0,8.0,6.0,8.0,6.0,9.0,5.0,8.0
L,2.0,4.0,3.0,1.0,1.0,7.0,4.0,1.0,7.0,9.0,3.0,10.0,0.0,7.0,2.0,9.0
Y,9.0,14.0,7.0,8.0,5.0,5.0,8.0,3.0,2.0,9.0,10.0,6.0,5.0,9.0,5.0,5.417545
T,7.0,10.0,7.0,8.0,5.0,5.0,12.739408,5.0,6.0,12.0,9.0,3.0,2.0,12.0,2.0,4.0
L,2.0,9.0,4.0,6.0,2.0,8.0,3.367245,0.0,8.0,10.0,3.0,10.0,0.0,7.0,2.0,9.0
Z,1.0,2.0,2.0,2.0,1.0,7.0,7.0,3.0,11.0,7.0,6.0,8.0,0.0,8.0,7.0,8.0
T,3.0,9.0,5.0,6.0,2.0,6.0,11.0,2.0,7.0,11.0,8.0,6.0,2.0,9.0,2.0,6.0
U,4.0,9.0,6.0,7.0,7.0,7.0,7.0,6.0,4.0,7.0,6.0,9.0,6.0,9.0,7.0,4.0
L,6.0,9.0,6.0,5.0,3.0,9.0,3.0,3.0,6.0,10.0,1.0,8.0,3.0,8.0,4.0,10.0
I,3.0,9.0,4.0,6.0,2.0,6.0,8.0,0.0,7.0,13.0,7.0,8.0,0.0,8.0,1.0,7.0
E,5.0,9.0,6.0,8.0,8.0,8.0,7.0,4.0,4.0,7.0,6.0,8.0,5.0,11.0,9.0,9.0
F,2.0,2.0,2.0,3.0,1.0,4.0,12.0,4.0,5.0,11.0,10.0,5.0,1.0,11.0,2.0,6.0
P,2.0,3.0,3.0,4.0,1.0,3.0,11.0,5.0,3.0,11.0,9.0,5.0,0.0,8.0,2.0,7.0
U,5.0,6.0,6.0,4.0,3.0,6.0,8.0,5.0,7.0,8.0,8.0,9.0,4.0,11.0,2.0,4.0
B,3.0,4.0,4.0,3.0,3.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,2.0,8.0,6.0,7.0
Y,3.0,9.0,5.0,7.0,2.0,9.0,10.0,2.0,3.0,6.0,12.0,8.0,1.0,11.0,0.0,8.0
F,6.0,10.0,6.0,7.0,3.0,1.0,14.0,5.0,4.0,12.0,9.0,5.0,0.0,8.0,2.0,6.0
E,3.0,7.0,5.0,5.0,4.0,7.0,7.0,6.0,3.0,7.0,6.0,9.0,6.0,8.0,7.0,9.0
F,4.0,11.0,7.0,7.0,5.0,9.0,9.0,3.0,6.0,13.0,5.0,4.0,3.0,10.0,4.0,8.0
Y,3.0,7.0,5.0,5.0,4.0,8.0,7.0,5.0,5.0,7.0,7.0,8.0,5.0,8.0,7.0,5.0
S,2.0,7.0,4.0,5.0,4.0,8.0,8.0,4.0,1.0,8.0,5.0,7.0,3.0,9.0,8.0,7.0
Y,2.0,6.0,2.0,4.0,1.0,6.0,9.0,1.0,6.0,7.0,11.0,7.0,1.0,11.0,2.0,7.0
W,4.0,6.0,6.0,4.0,7.0,9.0,7.0,5.0,2.0,7.0,6.0,8.0,9.0,11.0,3.0,7.0
I,3.0,8.0,5.0,7.0,4.0,8.0,8.0,5.0,5.0,6.0,6.0,8.0,3.0,8.0,9.0,8.0
S,4.0,7.0,5.0,4.0,5.0,8.0,8.0,5.0,3.0,8.0,4.0,8.0,3.0,8.0,9.0,7.0
L,3.0,5.0,5.0,4.0,2.0,7.0,4.0,1.0,8.0,9.0,2.0,10.0,0.0,7.0,2.0,8.0
Z,3.0,6.0,4.0,4.0,3.0,7.0,7.0,5.0,9.0,6.0,6.0,8.0,1.0,8.0,7.0,8.0
M,5.0,9.0,5.0,7.0,6.0,8.0,6.0,10.0,0.0,7.0,8.0,8.0,7.0,6.0,0.0,8.0
L,3.0,6.0,4.0,4.0,2.0,4.0,4.0,2.0,8.0,2.2287748,1.0,8.0,0.0,7.0,1.0,6.0
P,3.0,9.0,5.0,6.0,3.0,5.0,12.0,6.0,3.0,11.0,6.0,3.0,1.0,10.0,3.0,7.0
V,1.0,0.0,2.0,0.0,0.0,7.0,9.0,3.0,2.0,7.0,12.0,8.0,2.0,10.0,0.0,8.0
N,4.0,11.0,5.0,8.0,5.0,7.0,7.0,13.0,3.0,6.0,6.0,7.0,4.0,8.0,1.0,10.0
M,4.0,8.0,4.0,6.0,3.0,8.0,8.0,10.987052,2.0,7.0,9.0,8.0,6.0,6.0,0.0,8.0
X,6.0,11.0,8.0,8.0,4.0,6.0,8.0,3.0,8.0,10.0,9.0,9.0,3.0,8.0,4.0,6.0
Z,4.0,8.0,6.0,6.0,3.0,6.0,7.0,3.0,10.0,11.0,7.0,9.0,1.0,8.0,7.0,6.0
R,4.0,10.0,6.0,8.0,6.0,8.0,8.0,4.0,6.0,8.0,4.0,9.0,4.0,5.0,5.0,12.0
X,3.0,5.0,4.0,3.0,2.0,7.0,7.0,4.0,9.0,6.0,6.0,7.0,3.0,8.0,6.0,7.0
P,4.0,8.0,4.0,6.0,3.0,4.0,12.0,8.0,2.0,10.0,6.0,4.0,1.0,10.0,4.0,8.0
N,7.0,10.0,8.0,8.0,5.0,8.0,7.0,9.429496,2.0,6.0,6.0,8.0,6.0,9.0,0.0,8.0
V,5.0,9.0,5.0,6.0,3.0,4.0,12.0,2.0,2.0,9.0,10.0,8.0,3.0,12.0,1.0,7.0
E,3.0,8.0,4.0,6.0,4.0,6.0,7.0,6.0,7.0,7.0,6.0,8.0,3.0,8.0,6.0,9.0
T,4.0,8.0,5.0,4.0,3.0,10.0,7.0,2.0,7.0,11.0,4.0,6.0,2.0,8.0,5.0,9.0
O,3.0,3.0,4.0,4.0,1.0,8.0,7.0,6.0,3.0,9.0,6.0,8.0,2.0,8.0,3.1595225,8.0
K,3.0,3.0,5.0,4.0,3.0,5.0,7.0,1.0,7.0,10.0,7.0,10.0,3.0,8.0,3.0,8.0
U,3.0,5.0,5.0,3.0,3.0,7.0,8.0,6.0,7.0,6.0,9.0,9.0,3.0,9.0,0.0,8.0
H,4.0,5.0,6.0,4.0,5.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,3.0,8.0,3.0,6.0
B,4.0,5.0,5.0,4.0,5.0,7.0,6.0,4.0,5.0,8.0,6.0,8.0,6.0,7.0,5.0,8.0
E,3.0,6.0,4.0,4.0,3.0,6.0,8.0,2.0,8.0,10.0,6.0,10.0,3.0,8.0,5.0,8.0
L,4.0,8.0,5.0,6.0,2.0,5.0,4.0,2.0,8.0,6.0,2.0,8.0,1.0,6.0,3.0,7.0
R,4.0,11.0,5.0,8.0,3.0,5.0,11.0,9.0,4.0,7.0,3.0,9.0,3.0,7.0,6.0,11.0
T,3.0,3.0,4.0,1.0,2.0,5.0,11.0,2.0,7.0,11.0,10.0,4.0,1.0,10.0,2.0,4.0
S,2.0,3.0,4.0,3.0,2.0,7.0,7.0,3.0,6.0,10.0,6.0,8.0,1.0,9.0,5.0,8.0
U,5.0,10.0,7.0,8.0,4.0,6.0,8.0,7.0,7.0,7.0,8.0,8.0,3.0,9.0,2.0,8.0
O,2.0,1.0,3.0,2.0,1.0,7.0,7.0,7.0,4.0,7.0,6.0,8.0,2.0,8.0,3.0,8.0
U,8.0,11.0,7.0,6.0,4.0,6.0,8.0,5.0,6.0,9.0,7.0,9.0,6.0,8.0,6.0,8.0
K,3.0,5.0,4.0,4.0,4.0,6.0,7.0,3.0,7.0,6.0,6.0,9.0,3.0,8.0,4.0,9.0
P,2.0,6.0,4.0,4.0,3.0,6.0,9.0,5.0,4.0,10.0,8.0,3.1723256,1.0,10.0,4.0,6.0
V,4.0,9.0,6.0,7.0,3.0,8.0,8.0,5.0,3.0,7.0,13.0,8.0,3.0,9.0,0.0,8.0
Y,2.0,3.0,4.0,2.0,2.0,7.0,10.0,1.0,7.0,7.0,11.0,8.0,1.0,11.0,1.0,8.0
M,3.0,6.0,6.0,4.0,4.4071474,10.0,6.0,2.0,5.0,10.0,3.0,6.0,4.0,6.0,3.0,8.0
T,5.0,11.0,6.0,8.0,5.0,6.0,10.225508,5.0,5.0,11.0,8.0,5.0,4.0,11.461608,3.0,4.0
A,3.0,6.0,6.0,8.0,3.0,7.0,5.0,3.0,2.0,7.0,0.0,8.0,3.0,7.0,3.0,8.0
A,4.0,8.0,6.0,7.0,4.0,6.0,8.0,2.0,5.0,8.0,8.0,8.0,5.0,8.0,4.0,6.0
E,4.0,10.0,4.0,7.0,3.0,3.0,7.0,6.0,9.0,7.0,6.0,13.0,0.0,8.0,7.0,8.0
S,4.0,7.0,5.0,5.0,3.0,10.0,5.0,4.0,7.0,12.0,5.0,9.0,2.0,9.0,4.0,10.0
A,3.0,7.0,5.0,5.0743113,3.0,12.0,2.0,3.0,3.0,10.0,2.0,9.0,2.0,6.0,3.0,8.0
D,5.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,3.0,8.0,3.0,8.0
A,3.0,9.200123,5.0,7.0,3.0,6.0,4.0,3.0,0.0,6.0,2.0,8.0,2.0,7.0,1.0,7.0
H,10.0,14.956524,11.351109,8.0,8.0,9.0,8.0,3.0,5.0,9.0,5.0,7.0,8.0,7.0,5.0,6.0
C,8.948114,14.0,6.0,8.0,3.0,6.0,10.0,6.0,8.0,11.0,8.0,9.0,2.0,9.0,6.0,9.0
I,1.0,10.0,0.0,7.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
T,6.0,7.0,6.0,5.0,4.0,6.0,11.0,4.0,6.0,11.0,9.0,5.0,3.0,12.0,2.0,4.0
P,2.0,1.0,3.0,3.0,1.0,5.0,10.0,6.0,5.0,9.0,6.0,5.0,1.0,10.0,3.0,8.0
X,3.0,8.0,4.0,5.0,1.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
O,4.0,4.0,5.0,6.0,3.0,7.0,6.0,10.0,7.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
R,2.0,4.0,2.0,2.0,2.0,6.0,7.0,5.0,4.0,7.0,6.0,7.0,2.0,7.0,3.0,8.0
E,4.0,5.0,5.0,7.0,3.0,3.0,8.0,6.0,11.0,7.0,5.0,14.0,0.0,8.0,7.0,7.0
T,2.0,5.0,3.0,3.0,2.0,6.0,9.0,2.0,7.0,11.0,7.0,7.0,1.0,10.0,2.0,7.0
F,4.0,5.0,5.0,8.0,3.0,1.0,12.0,5.0,5.0,10.0,10.0,8.0,0.0,8.0,3.0,7.0
E,4.0,5.0,5.0,3.0,3.0,6.0,8.0,2.0,7.0,11.0,7.0,9.0,2.0,9.0,3.0,7.0
M,5.0,9.0,8.0,7.0,8.895714,7.0,6.0,2.0,4.0,8.0,7.0,8.0,9.0,6.6580315,3.0,7.0
W,2.0,0.0,3.0,0.0,1.0,7.0,8.0,3.0,0.0,7.0,9.0,8.0,4.0,11.0,0.0,8.0
O,2.0,0.0,2.0,1.0,0.0,7.0,7.0,6.0,5.0,7.0,6.0,8.0,2.0,8.0,3.0,8.0
K,4.0,7.0,5.0,4.0,3.0,2.0,8.0,3.0,6.0,11.0,11.0,11.0,2.0,8.0,3.0,6.0
H,3.0,7.0,4.0,4.0,4.0,8.0,7.0,6.0,6.0,7.0,6.0,9.0,4.0,8.0,3.0,6.0
G,4.0,6.0,6.0,4.0,2.0,6.0,7.0,6.0,5.0,10.0,7.0,10.0,2.0,8.0,4.0,9.0
Z,5.0,9.0,5.0,9.0,4.0,5.0,10.0,4.0,3.0,12.0,7.0,6.0,2.0,8.0,10.0,6.0
V,3.0,7.0,5.0,4.0,3.0,8.0,9.0,4.0,3.0,7.0,9.0,8.0,3.0,9.0,3.0,7.0
X,5.0,6.0,7.0,7.0,4.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,2.0,8.0,4.0,8.0
X,4.0,11.0,6.0,8.0,4.0,8.0,7.0,4.0,4.0,7.0,6.0,6.424501,3.0,8.0,5.0,8.0
A,2.0,6.0,3.0,3.0,2.0,11.0,2.0,2.0,2.0,9.0,2.0,9.0,1.0,6.0,1.0,8.0
C,5.0,9.0,5.0,6.0,3.0,6.0,6.0,6.0,5.0,9.353291,7.0,9.0,3.0,11.0,5.0,8.0
G,4.0,8.07547,5.0,7.0,3.0,7.0,6.0,6.0,7.0,11.0,6.0,13.0,2.0,9.0,4.0,10.0
J,8.0,9.0,6.0,11.119251,5.0,8.0,9.0,3.0,4.0,10.0,6.0,6.2425547,3.0,9.0,9.0,10.0
Q,5.0,6.0,6.0,8.0,9.0,9.0,6.0,5.0,1.0,6.0,6.0,10.0,8.0,9.0,5.0,11.0
N,9.0,9.0,7.0,5.0,3.0,8.0,11.0,5.0,5.0,2.9073224,5.0,9.0,5.0,9.0,2.0,7.0
P,3.0,6.0,5.0,4.0,3.0,8.0,8.0,5.0,5.0,12.0,5.0,4.0,2.0,10.0,3.0,9.0
Q,3.0,10.0,4.0,5.0,3.0,9.0,7.0,5.0,7.0,11.0,4.0,8.0,3.0,8.0,8.0,10.0
S,4.0,10.0,6.0,8.0,5.0,10.0,7.0,3.0,5.0,10.0,5.0,6.0,3.0,9.0,5.0,10.0
R,6.0,9.0,9.0,7.0,7.0,9.0,7.0,3.0,6.0,10.0,4.0,6.0,3.0,8.0,5.0,9.0
E,5.0,9.0,6.0,7.0,3.0,3.0,6.0,6.0,12.812453,7.0,7.0,14.724973,0.0,8.0,7.0,7.0
J,4.0,9.0,6.0,6.0,5.0,9.0,7.0,5.0,4.0,9.0,5.0,6.0,3.0,8.0,5.0,5.0
O,4.0,7.0,5.0,5.0,2.0,7.0,7.0,8.0,6.0,8.0,6.0,8.0,3.0,8.0,4.0,8.0
S,5.0,9.0,7.0,8.0,10.0,7.0,8.0,5.0,5.0,7.0,7.0,8.0,6.0,10.0,14.938929,11.0
X,2.0,1.0,2.5416186,2.0,1.0,7.0,7.0,3.0,8.0,6.0,6.0,8.0,2.0,8.0,5.0,7.0
L,2.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,7.0,2.6094298,2.0,6.0,0.0,7.0,0.0,6.0
H,2.0,0.0,3.0,2.0,1.0,6.0,6.0,10.0,1.0,7.0,8.0,8.0,4.0,9.0,0.0,8.0
M,4.0,5.0,7.0,4.0,4.0,4.0,6.0,4.0,5.0,10.0,11.0,11.0,8.0,6.0,3.0,7.0
L,3.0,8.0,4.0,5.0,2.0,0.0,2.0,4.0,6.0,0.8936272,0.0,7.0,0.0,8.0,0.0,8.0
R,4.0,10.0,5.0,7.0,5.0,6.0,8.0,7.0,5.0,6.0,5.0,8.0,3.0,7.0,5.0,9.0
C,4.0,10.0,6.0,8.0,3.0,5.0,8.0,9.659204,8.0,10.0,9.0,14.0,2.0,10.0,4.0,9.90874
B,8.0,12.0,6.0,7.0,4.0,8.0,6.0,4.0,5.0,10.0,5.0,9.0,6.0,6.0,8.0,10.0
L,4.0,7.0,6.0,5.0,3.0,7.0,5.0,1.0,8.0,9.0,2.0,9.0,3.0,7.0,4.0,7.0
Y,4.0,7.0,6.0,5.0,4.0,7.0,10.0,3.0,5.0,6.0,9.0,10.0,3.0,10.0,3.0,6.0
H,1.0,0.0,2.0,0.0,0.0,7.0,8.0,10.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0
I,4.0,11.0,6.0,8.0,3.0,7.0,7.0,0.0,8.0,13.0,6.0,9.0,0.0,8.0,1.0,8.0
K,5.0,9.0,6.0,6.0,2.0,4.0,8.0,8.0,2.0,7.0,6.0,11.0,4.0,8.0,3.0,10.0
V,3.0,7.0,4.0,5.0,2.0,8.0,11.0,3.0,2.0,5.0,11.0,9.0,2.0,11.0,0.0,8.0
V,5.0,8.0,5.0,6.0,2.0,3.0,11.0,5.0,4.0,11.0,12.0,8.0,2.0,10.0,1.0,8.0
L,1.0,4.0,3.0,3.0,1.0,7.0,3.0,1.0,7.0,9.0,2.0,10.0,0.0,7.0,2.0,9.0
Z,8.0,11.0,9.0,7.0,5.0,9.0,5.0,3.0,8.0,12.0,4.0,10.0,3.0,7.0,8.0,10.0
W,4.0,5.0,5.0,3.0,3.0,4.0,11.0,2.0,2.0,10.0,10.0,8.0,6.0,11.0,1.0,7.0
Z,4.0,8.0,4.0,5.0,2.0,6.0,8.0,5.0,10.0,7.0,7.0,10.0,1.0,8.0,7.0,6.0
X,4.0,4.0,5.0,6.0,2.0,7.0,7.0,5.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
O,2.0,6.0,3.0,4.0,3.0,8.0,7.0,7.0,5.0,7.0,6.0,8.0,2.0,8.0,2.0,8.0
G,5.0,10.0,6.0,7.0,4.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,2.0,9.0,5.0,9.0
S,4.0,9.0,5.0,6.0,3.0,7.0,7.0,6.0,9.0,5.0,6.0,8.0,0.0,8.0,9.0,7.0
A,1.0,2.3976617,3.0,1.0,0.0,7.0,4.0,3.0,1.0,6.0,2.0,8.0,2.0,6.0,2.0,7.0
H,6.0,10.0,8.0,8.0,7.0,10.0,7.0,5.0,6.0,7.0,5.0,8.0,7.0,7.0,5.0,9.0
R,6.0,11.0,9.0,8.0,6.0,10.0,7.0,4.0,6.0,10.0,3.0,7.0,3.0,7.0,4.0,11.0
Y,4.0,5.0,6.0,6.0,1.0,6.0,10.0,3.0,2.0,8.0,13.0,8.0,2.0,11.0,0.0,8.0
N,6.0,10.0,9.0,8.0,5.0,11.0,8.0,3.0,5.0,10.0,2.0,4.0,6.0,9.0,1.0,8.0
Z,3.0,8.0,3.0,6.0,3.0,7.0,7.0,3.0,11.0,9.0,6.0,8.0,0.0,8.0,7.0,8.0
M,3.0,5.0,5.0,3.0,3.0,8.0,6.0,4.0,4.0,7.0,7.0,9.0,6.0,5.4185376,2.0,7.0
H,6.0,9.0,8.0,8.0,8.0,7.0,8.0,4.0,6.0,9.0,8.0,8.0,3.0,9.0,4.0,8.0
K,4.0,9.0,4.0,7.0,2.0,4.0,6.0,7.0,2.0,7.0,7.0,11.0,3.0,8.0,3.0,11.0
S,3.0,8.0,4.0,6.0,4.0,8.0,7.0,7.0,4.0,7.0,6.0,9.0,3.0,10.0,8.0,8.0
P,4.0,7.0,5.0,5.0,3.0,6.0,10.578219,5.0,6.0,11.0,8.0,3.0,1.0,10.0,4.0,6.0
R,5.0,8.0,5.0,4.0,3.0,8.0,8.0,3.0,6.0,7.0,3.0,7.0,5.0,5.0,5.0,7.0
F,4.0,9.0,4.0,6.0,2.0,0.0,12.0,5.0,4.0,12.0,11.0,8.0,0.0,8.0,2.0,6.0
V,1.0,5.0,3.0,4.0,2.0,7.0,11.0,3.0,3.0,7.0,11.0,8.0,2.0,10.0,1.0,8.0
O,3.0,3.0,4.0,2.0,2.0,7.0,7.0,7.0,4.0,10.0,6.0,8.0,2.0,8.0,3.0,8.0
F,3.0,4.0,4.0,4.0,3.0,6.0,11.0,4.0,5.0,11.0,9.0,5.0,2.0,10.0,2.0,6.0
H,2.0,1.0,2.0,2.0,2.0,7.0,8.0,5.0,5.0,7.0,6.0,8.0,3.0,8.0,2.0,7.0
T,5.0,10.0,6.0,8.0,5.921197,6.0,7.0,5.0,7.858876,8.0,7.0,7.301722,5.0,8.0,6.0,6.0
D,2.0,1.0,3.0,2.0,2.0,8.0,7.0,6.0,7.0,7.0,6.0,5.0,2.0,8.0,3.0,7.0
C,3.0,8.0,4.0,6.0,2.0,5.0,6.0,6.0,9.0,7.0,5.0,11.0,1.0,9.0,4.0,9.0
P,7.0,10.0,11.0,11.0,14.271736,7.0,7.0,2.0,4.0,7.0,6.0,8.0,9.0,9.0,5.0,8.0
Y,5.0,9.0,7.0,8.0,9.0,8.338214,6.0,6.0,4.0,7.0,8.0,8.0,5.0,9.0,8.0,4.0
S,3.0,6.0,4.0,4.0,4.0,8.0,7.0,6.0,4.0,7.0,5.0,8.0,3.0,7.0,9.0,7.0
U,6.0,10.0,8.0,8.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,9.0,7.0,9.0,7.0,1.0008092
Q,6.0,11.0,6.0,6.0,3.0,8.0,7.0,4.4408846,7.0,10.0,6.0,8.0,3.0,7.0,9.0,10.0
X,7.0,11.0,8.0,5.0,4.0,9.0,5.0,3.0,8.0,10.0,4.0,9.0,4.0,7.0,4.0,9.0
W,4.0,8.0,5.0,6.0,5.0,10.0,10.0,4.0,2.0,7.0,6.0,6.0,7.0,12.0,3.0,6.0
S,3.0,4.0,5.0,4.0,3.0,7.0,7.0,6.0,4.0,8.0,6.0,8.0,3.0,11.0,9.0,9.0
B,3.0,6.0,5.0,4.0,4.0,10.0,6.0,3.0,6.0,10.0,4.0,7.0,2.0,8.0,5.0,9.0
F,2.0,3.0,3.0,3.0,2.0,7.0,9.0,3.0,6.0,11.0,7.0,6.0,2.0,9.0,2.0,6.0
Y,2.0,2.0,4.0,4.0,1.0,8.0,10.0,1.0,2.0,6.0,12.0,8.0,1.0,11.0,0.0,8.0
T,3.0,6.0,5.0,4.0,4.0,6.0,8.0,3.0,6.0,8.0,7.0,8.0,4.0,9.0,5.0,7.0
B,5.0,9.0,7.0,6.0,6.0,8.0,5.0,5.0,3.0,7.0,7.0,8.0,6.0,8.0,7.0,11.0
P,3.0,8.0,4.0,5.0,2.0,5.0,11.0,9.0,5.0,10.0,6.0,4.9674377,1.0,10.0,4.0,8.0
A,2.0,5.0,4.0,5.0,2.0,6.0,4.0,3.0,1.0,6.0,1.2283735,8.0,2.0,7.0,2.0,7.0
M,6.0,6.0,8.0,5.0,8.0,8.0,8.0,5.0,5.0,6.0,6.0,7.0,8.0,7.0,6.0,6.0
B,2.0,3.0,2.0,3.0,2.0,7.0,7.0,3.524829,5.0,7.0,6.0,6.0,2.0,8.0,5.0,10.0
O,4.0,4.0,5.0,5.0,3.0,7.0,6.0,9.0,6.0,7.0,6.0,9.0,3.0,8.0,4.0,8.0
M,2.0,6.0,3.0,4.0,2.0,7.0,6.0,9.0,1.0,7.0,9.0,8.0,7.0,5.0,0.0,8.0
C,6.0,11.0,7.0,8.0,3.0,3.0,8.0,6.0,8.0,11.0,11.0,12.0,2.0,8.0,3.0,5.0
U,7.9572325,9.0,8.0,8.0,4.0,3.0,8.0,5.0,8.0,11.0,11.0,10.0,3.0,9.0,2.0,7.0
T,4.0,8.0,5.0,6.0,4.0,8.0,7.0,7.0,6.0,7.0,7.0,9.0,3.0,8.0,5.0,8.0
E,5.0,9.0,3.0,4.0,2.0,7.0,7.0,4.0,7.0,10.0,6.0,9.0,2.0,8.0,7.0,9.0
M,4.0,7.0,6.0,5.0,4.0,7.0,6.0,8.0,2.0,7.0,9.0,9.0,7.873263,6.0,0.0,8.0
N,4.0,8.0,4.0,6.0,2.0,7.0,7.0,14.407486,2.0,4.0,6.0,8.0,6.0,8.0,0.0,8.0
Y,3.0,7.0,5.0,4.0,2.0,8.0,11.0,3.0,2.0,6.0,12.0,8.0,1.0,11.0,0.0,8.0
U,5.0,10.0,5.0,4.0,3.0,13.0,3.0,4.0,4.0,12.0,2.0,8.0,4.0,7.0,1.0,10.0
Z,2.0,1.0,3.0,3.0,2.0,7.0,7.0,5.0,9.0,6.0,6.0,8.0,1.0,8.0,7.0,8.0
F,4.0,7.0,5.0,4.0,3.0,6.0,10.0,3.0,6.0,12.0,6.0,5.0,3.0,10.0,2.0,7.0
H,5.0,10.0,7.0,6.0,5.0,7.0,8.0,6.0,5.0,8.0,5.0,8.0,6.0,7.0,3.0,8.0
A,5.0,10.0,5.0,5.0,3.0,12.292328,3.0,3.0,3.0,11.0,1.0,9.0,2.0,6.0,3.0,10.0
F,3.0,10.0,5.0,7.0,4.0,4.0,10.0,4.0,6.0,11.0,10.0,5.0,1.0,10.0,3.0,5.0
D,1.0,3.0,3.0,2.0,1.0,8.0,7.0,6.0,7.0,7.0,6.0,4.0,2.0,8.0,3.0,7.0
H,4.0,8.0,4.0,3.0,2.0,9.0,10.0,3.0,3.0,7.0,8.0,8.0,6.0,10.0,3.0,8.0
B,3.0,1.6355337,5.0,2.5850453,3.0,8.0,7.0,3.0,5.0,10.0,5.0,6.0,2.0,8.0,4.0,9.0
Q,4.0,5.0,5.0,7.0,4.0,7.0,7.0,6.0,3.0,7.0,7.0,10.0,3.0,9.0,6.0,9.0
U,2.0,3.0,3.0,2.0,1.0,7.0,10.0,2.0,6.821308,13.0,7.0,6.0,0.0,9.0,1.0,7.0
O,5.0,9.0,7.0,7.0,9.0,8.0,8.0,5.0,0.0,7.0,7.0,8.0,8.0,9.0,5.561244,10.0
G,2.0,5.0,3.0,4.0,2.0,6.0,6.0,6.0,6.0,10.0,7.0,11.0,2.0,10.0,4.0,9.0
V,4.0,9.0,5.0,8.0,3.0,6.0,11.0,2.0,3.0,8.0,11.0,9.0,2.0,10.0,1.0,9.0
R,2.0,4.0,4.0,3.0,2.0,9.0,7.0,3.0,5.0,10.0,3.0,6.0,2.0,7.0,3.0,10.0
E,3.0,7.0,4.0,5.0,3.0,7.0,7.0,4.0,8.0,9.0,6.0,9.0,2.0,8.0,5.0,8.0
O,6.0,10.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0,9.0,5.0,8.0,3.0,5.2062044,5.0,6.0
O,5.0,10.0,7.0,8.0,4.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,3.0,8.0,4.0,8.0
M,6.0,9.0,9.0,7.0,6.0,11.0,6.0,3.0,5.0,9.0,3.0,6.0,8.0,6.0,2.0,8.0
N,4.0,5.0,6.0,4.0,3.0,7.0,8.0,3.0,4.0,10.0,6.0,8.0,5.0,9.0,1.0,7.0
Z,2.0,2.0,3.0,3.0,1.0,7.0,7.0,3.0,12.11649,9.0,6.0,8.0,0.0,8.0,7.4124794,8.0
L,4.0,10.0,6.0,8.0,3.0,7.0,5.0,2.0,8.0,7.0,4.0,8.0,2.0,7.0,4.0,8.0
Z,4.0,11.0,5.0,8.0,5.0,6.0,7.0,5.0,9.0,8.300274,6.0,10.0,1.0,9.0,8.0,8.0
