rowid_test,type,feature,value,approach,dataset_name,syn_name,run_model,model_name,timestamp
17777,real,occupation,0.0269945319179189,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18318,real,occupation,0.0288785353897354,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18441,real,occupation,0.263429471574853,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18587,real,occupation,0.0298847049021898,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18685,real,occupation,0.406641034714261,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18798,real,occupation,-0.115611635099355,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19002,real,occupation,0.368423830771608,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19068,real,occupation,0.0158140121423398,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19457,real,occupation,0.020566936370393,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19487,real,occupation,0.0183380808041129,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19631,real,occupation,0.00812140364593011,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19674,real,occupation,-0.00061892830772553,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19767,real,occupation,0.0175919434895854,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20073,real,occupation,0.311679368958726,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20199,real,occupation,-0.000812733420888861,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20633,real,occupation,0.000639305425828129,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20800,real,occupation,-0.117346442877075,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20962,real,occupation,0.248079695261768,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21154,real,occupation,-0.107443230566339,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21299,real,occupation,0.0249904576754514,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21422,real,occupation,0.00432855478923042,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21721,real,occupation,0.0322979521318088,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21861,real,occupation,0.252707379146961,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21960,real,occupation,0.0192284319258355,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22002,real,occupation,0.354804671601868,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22014,real,occupation,0.321372256945296,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22460,real,occupation,-0.113289916482981,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22630,real,occupation,0.0126289549750289,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22666,real,occupation,-0.00828680059249559,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22704,real,occupation,0.0379897990499088,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22799,real,occupation,0.0274908164876464,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22842,real,occupation,-0.00536205396214032,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22889,real,occupation,0.264451351765301,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23287,real,occupation,0.36623409699711,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23297,real,occupation,-0.00275784403682687,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23300,real,occupation,0.353739253343332,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23322,real,occupation,-0.106284036839827,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23530,real,occupation,0.0102374281244585,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23684,real,occupation,0.00855110834428306,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23865,real,occupation,0.00116783176976929,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23967,real,occupation,0.0266316097926695,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
24523,real,occupation,-0.01716807111786,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
24538,real,occupation,0.322440341548327,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
24820,real,occupation,0.0176049494010689,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
24989,real,occupation,0.403493152909617,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
25061,real,occupation,0.0124369080623084,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
25675,real,occupation,0.294535989882517,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
25826,real,occupation,0.0379922854336069,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26062,real,occupation,0.414176726671513,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26097,real,occupation,0.0389960075841785,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26136,real,occupation,0.0173584856802286,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26214,real,occupation,-0.0170324773386568,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26268,real,occupation,0.0603798352376281,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26566,real,occupation,0.0128188558683578,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26867,real,occupation,0.0198561769483857,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27126,real,occupation,-0.00188973221480418,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27170,real,occupation,0.0141725364852047,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27190,real,occupation,0.0416027813351646,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27207,real,occupation,0.0260927851357974,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27290,real,occupation,0.028906060376712,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27296,real,occupation,0.0125340870395902,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27297,real,occupation,0.0272461197939036,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27736,real,occupation,0.0554396868186352,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27989,real,occupation,0.250847213269345,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
28152,real,occupation,0.0111098707090344,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
28252,real,occupation,0.00491709032012008,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
28514,real,occupation,-0.000851051181397319,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
28747,real,occupation,0.0515365211432056,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
28835,real,occupation,0.0756726137709218,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
14481,real,relationship,0.0236573045107822,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
14790,real,relationship,-0.0021174867849358,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
14951,real,relationship,0.00285337724727715,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
14982,real,relationship,0.000630604606213656,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
15084,real,relationship,0.00500838524567318,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
15115,real,relationship,-0.000786102449787281,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
15342,real,relationship,0.00074310794548621,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
15373,real,relationship,-0.0108095383542533,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
15446,real,relationship,0.00467400584840523,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
15523,real,relationship,0.000400028951549114,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
15731,real,relationship,0.0118962828351478,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16025,real,relationship,0.0232102238719095,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16159,real,relationship,0.0178681885719078,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16177,real,relationship,0.0091235901220497,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16225,real,relationship,0.0220755231314203,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16232,real,relationship,0.0503927607246759,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16233,real,relationship,0.0108596987502881,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16280,real,relationship,0.0506421897700821,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16414,real,relationship,0.021196317219978,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16522,real,relationship,0.027085937105129,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16570,real,relationship,0.00553650750804406,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16647,real,relationship,0.0608740119540733,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16762,real,relationship,0.0121179959076887,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16888,real,relationship,-0.00261527230765137,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17064,real,relationship,0.00174628094726675,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17127,real,relationship,0.0193890619434205,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17133,real,relationship,0.00555663833289517,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17376,real,relationship,-0.00265133113779939,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17700,real,relationship,0.00295436854442765,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17711,real,relationship,0.00945584270111791,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17756,real,relationship,-0.0164989832083929,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17777,real,relationship,0.00515151905634848,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18318,real,relationship,0.00476383680288425,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18441,real,relationship,0.0124629651074018,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18587,real,relationship,0.0301462632634071,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18685,real,relationship,0.00227443531450047,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18798,real,relationship,0.0231052233260532,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19002,real,relationship,0.0106959876660064,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19068,real,relationship,0.0469649559755597,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19457,real,relationship,-0.00171236648528162,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19487,real,relationship,0.0125480472200938,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19631,real,relationship,0.008405608365212,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19674,real,relationship,0.0276830251769537,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19767,real,relationship,-0.0107274923475369,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20073,real,relationship,0.000801871029275224,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20199,real,relationship,-0.00890732724025033,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20633,real,relationship,-0.000113145195940689,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20800,real,relationship,-0.000240964495405727,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20962,real,relationship,-0.0203038203851655,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21154,real,relationship,0.00688119603495526,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21299,real,relationship,0.00693553037033468,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21422,real,relationship,0.0272920488098478,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21721,real,relationship,-0.00496875942803851,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21861,real,relationship,0.00217056770039295,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21960,real,relationship,-0.00388866233061103,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22002,real,relationship,0.0130583705864416,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22014,real,relationship,0.00460358163405997,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22460,real,relationship,0.0152594549345,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22630,real,relationship,0.0501244178067128,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22666,real,relationship,-0.0225398267239896,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22704,real,relationship,0.00184864801616099,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22799,real,relationship,0.0225569692835445,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22842,real,relationship,-0.00202398847330557,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22889,real,relationship,0.0177623578830948,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23287,real,relationship,0.0132640245878574,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23297,real,relationship,-0.0251273085464643,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23300,real,relationship,0.0267301027614636,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23322,real,relationship,0.000588075202357388,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23530,real,relationship,0.0656207054546262,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23684,real,relationship,-0.000489165937164547,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23865,real,relationship,-0.00174762190673186,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23967,real,relationship,0.0190903282015334,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
24523,real,relationship,0.0164887520321607,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
24538,real,relationship,-0.000619159389420136,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
24820,real,relationship,0.0386133193781452,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
24989,real,relationship,-0.00159515425671235,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
25061,real,relationship,-0.0049694992569214,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
25675,real,relationship,0.00743761893094611,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
25826,real,relationship,-0.00452922472934508,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26062,real,relationship,0.00427672901831745,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26097,real,relationship,0.000593279659870112,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26136,real,relationship,0.0538540283372044,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26214,real,relationship,0.00334366235766771,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26268,real,relationship,-0.0303579585297017,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26566,real,relationship,0.0351548204239879,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26867,real,relationship,0.0011883277046669,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27126,real,relationship,-0.00171466395524703,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27170,real,relationship,0.00101387785225197,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27190,real,relationship,0.0356160168957255,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27207,real,relationship,0.00174070624317022,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27290,real,relationship,0.0311805041293951,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27296,real,relationship,0.00594443682625721,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27297,real,relationship,0.00258547768717276,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27736,real,relationship,0.00377743801479088,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27989,real,relationship,0.00998004550903825,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
28152,real,relationship,0.01280538030649,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
28252,real,relationship,0.00386798866816385,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
28514,real,relationship,-0.0348060323758439,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
28747,real,relationship,0.0254226224675151,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
28835,real,relationship,0.0118240181945604,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
14481,real,race,0.00301577989712413,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
14790,real,race,0.00611184387680532,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
14951,real,race,0.0044307850398938,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
14982,real,race,0.00385754116410112,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
15084,real,race,0.00365137129221033,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
15115,real,race,0.0103433158338297,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
15342,real,race,0.00981257552154582,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
15373,real,race,-0.00963919474207187,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
15446,real,race,0.00639502526377962,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
15523,real,race,0.0123215903351234,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
15731,real,race,8.10097912953625e-05,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16025,real,race,0.00378306652032286,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16159,real,race,0.0026316581151717,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16177,real,race,0.00329574725274758,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16225,real,race,0.0031673604012788,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16232,real,race,0.00114347218746318,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16233,real,race,0.0137521725386776,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16280,real,race,0.00371182799220122,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16414,real,race,-0.00256231605431115,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16522,real,race,0.00544653868722061,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16570,real,race,0.0135859975457163,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16647,real,race,0.00201004892181912,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16762,real,race,-0.0182695496586392,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
16888,real,race,0.00479922851224147,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17064,real,race,0.00509784014559675,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17127,real,race,0.00858856586427164,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17133,real,race,0.00630291392007221,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17376,real,race,0.000775475278980253,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17700,real,race,0.00535777195010376,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17711,real,race,0.00608010028358975,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17756,real,race,0.00116149600593086,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
17777,real,race,0.0133567293675617,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18318,real,race,0.0116681814942376,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18441,real,race,0.00369098263531921,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18587,real,race,0.0109385691669485,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18685,real,race,0.00421378426125367,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
18798,real,race,-0.00101139839992408,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19002,real,race,0.00670090636634028,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19068,real,race,0.00455880379733551,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19457,real,race,0.00696075247352426,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19487,real,race,0.00632763644075157,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19631,real,race,0.0115339598689891,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19674,real,race,0.00274953151824785,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
19767,real,race,0.00597964591540455,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20073,real,race,-2.76604507404854e-05,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20199,real,race,0.011004510492626,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20633,real,race,-0.0470569695123523,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20800,real,race,0.0039615098818393,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
20962,real,race,0.00332327042772074,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21154,real,race,0.00129591956060348,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21299,real,race,0.00339401400474435,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21422,real,race,0.00126683256006334,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21721,real,race,0.0130407396404458,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21861,real,race,0.00612027897119336,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
21960,real,race,0.00958389507519823,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22002,real,race,0.00318600284606267,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22014,real,race,0.00409575111940821,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22460,real,race,0.00126898600430303,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22630,real,race,0.00315032043628527,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22666,real,race,0.006171082352666,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22704,real,race,0.0129009960724322,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22799,real,race,0.0114185610559307,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22842,real,race,0.0114140685312774,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
22889,real,race,0.0067458100408458,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23287,real,race,0.0042645417431661,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23297,real,race,0.00373969349860553,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23300,real,race,0.00548894174234794,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23322,real,race,0.00281172154303973,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23530,real,race,0.00303502823741612,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23684,real,race,0.00467053877656656,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23865,real,race,0.00594800612836925,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
23967,real,race,0.0038884284158118,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
24523,real,race,0.019174755619245,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
24538,real,race,0.00127270353065348,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
24820,real,race,0.00569295401103612,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
24989,real,race,0.00288640820173643,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
25061,real,race,0.0108335158397766,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
25675,real,race,0.00447579411944863,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
25826,real,race,0.0192456546223904,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26062,real,race,0.00744212844209188,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26097,real,race,0.0169109277903057,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26136,real,race,0.0057001779790988,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26214,real,race,0.00190817300853293,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26268,real,race,0.00488399018923969,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26566,real,race,0.00682385716202007,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
26867,real,race,0.00489535554180414,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27126,real,race,-0.00500852012021572,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27170,real,race,0.00531943445678199,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27190,real,race,0.014143826429518,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27207,real,race,0.00586373096914924,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27290,real,race,0.00043992843901508,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27296,real,race,-0.0484329402065001,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27297,real,race,0.00314576489837989,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27736,real,race,0.00706270373083771,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
27989,real,race,0.0110507955995872,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
28152,real,race,0.00448657520937967,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
28252,real,race,0.00394783813499486,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
